AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Processo p/ no,Thread p/ proc.,Classe,Benchmark,Zone X,Zone Y,Iterações,Grid X,Grid Y,Grid Z,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
17348.0,18846,1047,10604832.0,9430464.0,9430464.0,10604832.0,1361.92,4218.88,1361.92,4218.88,1.0,0,424.0,424.0,1n-1m-18th-Dc-lu-mz,sequana_cpu_dev,1,11434639.0,1,18,D,lu-mz,4,4,300,1632,1216,34,142546.91,42959.73,185506.64,136.54,41.15,177.69,177.69,1044.0, sdumont6165,194225452.08
17458.0,18864,1048,10604836.0,9430540.0,9430540.0,10604836.0,1361.92,4218.88,1361.92,4218.88,1.0,0,26.0,26.0,1n-1m-18th-Dc-lu-mz,sequana_cpu_dev,1,11434646.0,1,18,D,lu-mz,4,4,300,1632,1216,34,143003.81,42949.46,185953.27,136.71,41.06,177.78,177.78,1046.0, sdumont6165,194879026.95999998
17456.0,18882,1049,10604836.0,9430280.0,9430280.0,10604836.0,1361.92,4218.88,1361.92,4218.88,1.0,0,19.0,19.0,1n-1m-18th-Dc-lu-mz,sequana_cpu_dev,1,11434654.0,1,18,D,lu-mz,4,4,300,1632,1216,34,143110.53,42985.84,186096.38,136.56,41.02,177.57,177.57,1048.0, sdumont6165,195215102.62
17899.0,18954,1053,10621816.0,9430788.0,9430788.0,10621816.0,7270.4,4218.88,7270.4,4218.88,1.0,0,408.0,408.0,1n-1m-18th-Dc-lu-mz,sequana_cpu_dev,1,11434666.0,1,18,D,lu-mz,4,4,300,1632,1216,34,151141.59,45689.42,196831.01,143.67,43.43,187.1,187.1,1052.0, sdumont6044,207263053.53
17855.0,19134,1063,10621816.0,9430404.0,9430404.0,10621816.0,7270.4,4218.88,7270.4,4218.88,1.0,0,20.0,20.0,1n-1m-18th-Dc-lu-mz,sequana_cpu_dev,1,11434679.0,1,18,D,lu-mz,4,4,300,1632,1216,34,155358.1,47124.87,202482.96,146.43,44.42,190.84,190.84,1061.0, sdumont6044,215239386.48
19544.0,20740,1037,10625924.0,9431704.0,9431704.0,10625924.0,7086.08,4218.88,7086.08,4218.88,1.0,0,19.0,19.0,1n-1m-20th-Dc-lu-mz,sequana_cpu_dev,1,11434689.0,1,20,D,lu-mz,4,4,300,1632,1216,34,152093.53,45710.4,197803.93,146.81,44.12,190.93,190.93,1036.0, sdumont6044,205122675.41
19599.0,20720,1036,10625924.0,9430512.0,9430512.0,10625924.0,7086.08,4218.88,7086.08,4218.88,1.0,0,431.0,431.0,1n-1m-20th-Dc-lu-mz,sequana_cpu_dev,1,11434698.0,1,20,D,lu-mz,4,4,300,1632,1216,34,152744.54,42334.37,195078.91,147.72,40.94,188.66,188.66,1034.0, sdumont6053,202101750.76
19577.0,20800,1040,10625920.0,9430688.0,9430688.0,10625920.0,7086.08,4218.88,7086.08,4218.88,1.0,0,24.0,24.0,1n-1m-20th-Dc-lu-mz,sequana_cpu_dev,1,11434704.0,1,20,D,lu-mz,4,4,300,1632,1216,34,152613.06,42344.52,194957.58,146.88,40.76,187.64,187.64,1039.0, sdumont6053,202755883.2
19627.0,20740,1037,10625920.0,9431948.0,9431948.0,10625920.0,7086.08,4218.88,7086.08,4218.88,1.0,0,195.0,195.0,1n-1m-20th-Dc-lu-mz,sequana_cpu_dev,1,11434714.0,1,20,D,lu-mz,4,4,300,1632,1216,34,147675.09,46526.01,194201.1,142.54,44.91,187.45,187.45,1036.0, sdumont6041,201386540.70000002
19577.0,21000,1050,10625924.0,9430952.0,9430952.0,10625924.0,7086.08,4218.88,7086.08,4218.88,1.0,0,413.0,413.0,1n-1m-20th-Dc-lu-mz,sequana_cpu_dev,1,11434727.0,1,20,D,lu-mz,4,4,300,1632,1216,34,152058.86,45844.42,197903.28,144.96,43.7,188.66,188.66,1049.0, sdumont6044,207798444.0
20614.0,22088,1004,10630040.0,9430948.0,9430948.0,10630040.0,7004.16,4218.88,7004.16,4218.88,1.0,0,94.0,94.0,1n-1m-22th-Dc-lu-mz,sequana_cpu_dev,1,11434742.0,1,22,D,lu-mz,4,4,300,1632,1216,34,147862.22,41942.42,189804.64,147.42,41.82,189.24,189.24,1003.0, sdumont6043,190563858.56
20663.0,22176,1008,10630128.0,9431468.0,9431468.0,10630128.0,6912.0,4218.88,6912.0,4218.88,1.0,0,94.0,94.0,1n-1m-22th-Dc-lu-mz,sequana_cpu_dev,1,11434749.0,1,22,D,lu-mz,4,4,300,1632,1216,34,145012.55,45076.07,190088.62,144.0,44.76,188.77,188.77,1007.0, sdumont6041,191609328.96
20541.0,22132,1006,10630128.0,9430840.0,9430840.0,10630128.0,6912.0,4218.88,6912.0,4218.88,1.0,0,92.0,92.0,1n-1m-22th-Dc-lu-mz,sequana_cpu_dev,1,11434753.0,1,22,D,lu-mz,4,4,300,1632,1216,34,148564.1,40620.41,189184.51,147.82,40.42,188.24,188.24,1005.0, sdumont6053,190319617.06
21217.0,22572,1026,10630128.0,9431652.0,9431652.0,10630128.0,7096.32,4218.88,7096.32,4218.88,1.0,0,21.0,21.0,1n-1m-22th-Dc-lu-mz,sequana_cpu_dev,1,11434761.0,1,22,D,lu-mz,4,4,300,1632,1216,34,148803.54,46502.04,195305.58,145.17,45.37,190.54,190.54,1025.0, sdumont6041,200383525.07999998
20467.0,22110,1005,10613148.0,9431040.0,9431040.0,10613148.0,1341.44,4218.88,1341.44,4218.88,1.0,0,90.0,90.0,1n-1m-22th-Dc-lu-mz,sequana_cpu_dev,1,11434768.0,1,22,D,lu-mz,4,4,300,1632,1216,34,135875.72,35631.27,171507.0,135.33,35.49,170.82,170.82,1004.0, sdumont6074,172364535.0
22510.0,23904,996,10617176.0,9430500.0,9430500.0,10617176.0,1341.44,4218.88,1341.44,4218.88,1.0,0,22.0,22.0,1n-1m-24th-Dc-lu-mz,sequana_cpu_dev,1,11434778.0,1,24,D,lu-mz,4,4,300,1632,1216,34,139939.57,36513.07,176452.63,140.78,36.73,177.52,177.52,994.0, sdumont6074,175746819.48000002
22441.0,24336,1014,10634152.0,9431836.0,9431836.0,10634152.0,6912.0,4218.88,6912.0,4218.88,1.0,0,104.0,104.0,1n-1m-24th-Dc-lu-mz,sequana_cpu_dev,1,11434790.0,1,24,D,lu-mz,4,4,300,1632,1216,34,148547.51,41443.05,189990.56,146.64,40.91,187.55,187.55,1013.0, sdumont6053,192650427.84
22448.0,23928,997,10617176.0,9431216.0,9431216.0,10617176.0,1351.68,4218.88,1351.68,4218.88,2.0,0,423.0,423.0,1n-1m-24th-Dc-lu-mz,sequana_cpu_dev,1,11434813.0,1,24,D,lu-mz,4,4,300,1632,1216,34,148083.35,42554.21,190637.56,148.68,42.73,191.4,191.4,996.0, sdumont6169,190065647.32
21800.0,23760,990,10617172.0,9431100.0,9431100.0,10617172.0,1331.2,4218.88,1331.2,4218.88,23.0,0,35.0,35.0,1n-1m-24th-Dc-lu-mz,sequana_cpu_dev,1,11434824.0,1,24,D,lu-mz,4,4,300,1632,1216,34,143908.28,41284.92,185193.2,145.51,41.74,187.25,187.25,989.0, sdumont6169,183341268.0
22640.0,24288,1012,10617172.0,9434300.0,9434300.0,10617172.0,1341.44,4218.88,1341.44,4218.88,0.0,0,29.0,29.0,1n-1m-24th-Dc-lu-mz,sequana_cpu_dev,1,11434827.0,1,24,D,lu-mz,4,4,300,1632,1216,34,148483.47,42647.18,191130.65,146.87,42.18,189.05,189.05,1011.0, sdumont6169,193424217.79999998
21995.0,24050,925,10621284.0,9430984.0,9430984.0,10621284.0,1290.24,4218.88,1290.24,4218.88,1.0,0,22.0,22.0,1n-1m-26th-Dc-lu-mz,sequana_cpu_dev,1,11434829.0,1,26,D,lu-mz,4,4,300,1632,1216,34,134798.25,56852.39,191650.64,146.04,61.6,207.64,207.64,923.0, sdumont6169,177276842.0
21884.0,23998,923,10621280.0,9431000.0,9431000.0,10621280.0,1290.24,4218.88,1290.24,4218.88,573.0,0,205.0,205.0,1n-1m-26th-Dc-lu-mz,sequana_cpu_dev,1,11434833.0,1,26,D,lu-mz,4,4,300,1632,1216,34,134655.14,57975.93,192631.07,146.21,62.95,209.15,209.15,921.0, sdumont6203,177798477.61
21952.0,23816,916,10621280.0,9430428.0,9430428.0,10621280.0,1290.24,4218.88,1290.24,4218.88,1.0,0,111.0,111.0,1n-1m-26th-Dc-lu-mz,sequana_cpu_dev,1,11434840.0,1,26,D,lu-mz,4,4,300,1632,1216,34,134804.72,56344.81,191149.53,147.33,61.58,208.91,208.91,915.0, sdumont6169,175092969.48
22021.0,24154,929,10621280.0,9430488.0,9430488.0,10621280.0,1300.48,4218.88,1300.48,4218.88,1.0,0,28.0,28.0,1n-1m-26th-Dc-lu-mz,sequana_cpu_dev,1,11434846.0,1,26,D,lu-mz,4,4,300,1632,1216,34,134845.32,56515.69,191361.0,145.46,60.97,206.43,206.43,927.0, sdumont6169,177774369.0
22014.0,23712,912,10621280.0,9430644.0,9430644.0,10621280.0,1290.24,4218.88,1290.24,4218.88,1.0,0,33.0,33.0,1n-1m-26th-Dc-lu-mz,sequana_cpu_dev,1,11434854.0,1,26,D,lu-mz,4,4,300,1632,1216,34,134876.43,56685.6,191562.04,148.22,62.29,210.51,210.51,910.0, sdumont6169,174704580.48000002
22040.0,24248,866,10625388.0,9430500.0,9430500.0,10625388.0,1259.52,4218.88,1259.52,4218.88,1.0,0,31.0,31.0,1n-1m-28th-Dc-lu-mz,sequana_cpu_dev,1,11434858.0,1,28,D,lu-mz,4,4,300,1632,1216,34,125819.18,63617.53,189436.71,149.25,75.47,224.72,224.72,843.0, sdumont6169,164052190.85999998
22004.0,23744,848,10625388.0,9431396.0,9431396.0,10625388.0,1269.76,4218.88,1269.76,4218.88,1.0,0,115.0,115.0,1n-1m-28th-Dc-lu-mz,sequana_cpu_dev,1,11434862.0,1,28,D,lu-mz,4,4,300,1632,1216,34,125814.86,63672.93,189487.79,148.72,75.26,223.98,223.98,846.0, sdumont6169,160685645.92000002
21924.0,23996,857,10625396.0,9431476.0,9431476.0,10625396.0,1259.52,4218.88,1259.52,4218.88,0.0,0,19.0,19.0,1n-1m-28th-Dc-lu-mz,sequana_cpu_dev,1,11434878.0,1,28,D,lu-mz,4,4,300,1632,1216,34,125748.89,63043.89,188792.78,147.07,73.74,220.81,220.81,855.0, sdumont6169,161795412.46
21905.0,23884,853,10625388.0,9431920.0,9431920.0,10625388.0,1259.52,4218.88,1259.52,4218.88,2.0,0,20.0,20.0,1n-1m-28th-Dc-lu-mz,sequana_cpu_dev,1,11434882.0,1,28,D,lu-mz,4,4,300,1632,1216,34,125773.79,63467.29,189241.08,147.8,74.58,222.37,222.37,851.0, sdumont6169,161422641.23999998
21948.0,23772,849,10625392.0,9431340.0,9431340.0,10625392.0,1259.52,4218.88,1259.52,4218.88,1.0,0,14.0,14.0,1n-1m-28th-Dc-lu-mz,sequana_cpu_dev,1,11434885.0,1,28,D,lu-mz,4,4,300,1632,1216,34,125779.48,63585.14,189364.62,148.5,75.07,223.57,223.57,847.0, sdumont6169,160770562.38
22103.0,24240,808,10629496.0,9430816.0,9430816.0,10629496.0,1228.8,4218.88,1228.8,4218.88,2.0,0,18.0,18.0,1n-1m-30th-Dc-lu-mz,sequana_cpu_dev,1,11434890.0,1,30,D,lu-mz,4,4,300,1632,1216,34,116818.73,68567.65,185386.38,144.94,85.07,230.01,230.01,806.0, sdumont6169,149792195.04
22937.0,24510,817,10629496.0,9434668.0,9434668.0,10629496.0,1249.28,4218.88,1249.28,4218.88,1.0,0,123.0,123.0,1n-1m-30th-Dc-lu-mz,sequana_cpu_dev,1,11434895.0,1,30,D,lu-mz,4,4,300,1632,1216,34,121250.44,71241.25,192491.69,148.77,87.41,236.19,236.19,815.0, sdumont6169,157265710.73
22059.0,24270,809,10629500.0,9431992.0,9431992.0,10629500.0,1228.8,4218.88,1228.8,4218.88,3.0,0,26.0,26.0,1n-1m-30th-Dc-lu-mz,sequana_cpu_dev,1,11434903.0,1,30,D,lu-mz,4,4,300,1632,1216,34,116807.53,68292.72,185100.26,144.74,84.63,229.37,229.37,807.0, sdumont6169,149746110.34
22077.0,24150,805,10629496.0,9431940.0,9431940.0,10629496.0,1228.8,4218.88,1228.8,4218.88,1.0,0,19.0,19.0,1n-1m-30th-Dc-lu-mz,sequana_cpu_dev,1,11434909.0,1,30,D,lu-mz,4,4,300,1632,1216,34,116788.39,68571.17,185359.56,145.44,85.39,230.83,230.83,803.0, sdumont6169,149214445.8
22091.0,24270,809,10629496.0,9431748.0,9431748.0,10629496.0,1228.8,4218.88,1228.8,4218.88,1.0,0,28.0,28.0,1n-1m-30th-Dc-lu-mz,sequana_cpu_dev,1,11434913.0,1,30,D,lu-mz,4,4,300,1632,1216,34,116814.67,68674.1,185488.77,144.75,85.1,229.85,229.85,807.0, sdumont6169,150060414.92999998
21083.0,22976,718,10633616.0,9430880.0,9430880.0,10633616.0,1177.6,4218.88,1177.6,4218.88,1.0,0,59.0,59.0,1n-1m-32th-Dc-lu-mz,sequana_cpu_dev,1,11434918.0,1,32,D,lu-mz,4,4,300,1632,1216,34,103374.67,71594.36,174969.03,144.38,99.99,244.37,244.37,716.0, sdumont6169,125627763.54
21087.0,22912,716,10633620.0,9431284.0,9431284.0,10633620.0,1187.84,4218.88,1187.84,4218.88,3.0,0,52.0,52.0,1n-1m-32th-Dc-lu-mz,sequana_cpu_dev,1,11434922.0,1,32,D,lu-mz,4,4,300,1632,1216,34,103372.98,71567.52,174940.5,144.78,100.23,245.01,245.01,714.0, sdumont6169,125257398.0
21982.0,23136,723,10633616.0,9435620.0,9435620.0,10633616.0,1198.08,4218.88,1198.08,4218.88,2.0,0,211.0,211.0,1n-1m-32th-Dc-lu-mz,sequana_cpu_dev,1,11434926.0,1,32,D,lu-mz,4,4,300,1632,1216,34,107816.57,74430.8,182247.37,149.54,103.23,252.77,252.77,721.0, sdumont6169,131764848.50999999
20888.0,23040,720,10633620.0,9431104.0,9431104.0,10633620.0,1177.6,4218.88,1177.6,4218.88,2.0,0,68.0,68.0,1n-1m-32th-Dc-lu-mz,sequana_cpu_dev,1,11434932.0,1,32,D,lu-mz,4,4,300,1632,1216,34,103345.95,71505.74,174851.69,143.94,99.59,243.53,243.53,718.0, sdumont6169,125893216.8
21960.0,23200,725,10633608.0,9432580.0,9432580.0,10633608.0,1198.08,4218.88,1198.08,4218.88,3.0,0,41.0,41.0,1n-1m-32th-Dc-lu-mz,sequana_cpu_dev,1,11434936.0,1,32,D,lu-mz,4,4,300,1632,1216,34,107876.72,74289.65,182166.37,149.21,102.75,251.96,251.96,723.0, sdumont6169,132070618.25
21213.0,22814,671,10637732.0,9430904.0,9430904.0,10637732.0,1167.36,4218.88,1167.36,4218.88,2.0,0,69.0,69.0,1n-1m-34th-Dc-lu-mz,sequana_cpu_dev,1,11434940.0,1,34,D,lu-mz,4,4,300,1632,1216,34,98840.06,76992.31,175832.37,147.74,115.09,262.83,262.83,669.0, sdumont6169,117983520.27
21092.0,22848,672,10637732.0,9433256.0,9433256.0,10637732.0,1167.36,4218.88,1167.36,4218.88,4.0,0,61.0,61.0,1n-1m-34th-Dc-lu-mz,sequana_cpu_dev,1,11434944.0,1,34,D,lu-mz,4,4,300,1632,1216,34,98824.9,76937.83,175762.73,147.5,114.83,262.33,262.33,670.0, sdumont6169,118112554.56
21138.0,22746,669,10637728.0,9431580.0,9431580.0,10637728.0,1167.36,4218.88,1167.36,4218.88,3.0,0,67.0,67.0,1n-1m-34th-Dc-lu-mz,sequana_cpu_dev,1,11434949.0,1,34,D,lu-mz,4,4,300,1632,1216,34,98812.6,76943.3,175755.89,148.14,115.36,263.5,263.5,667.0, sdumont6169,117580690.41000001
21063.0,22916,674,10637728.0,9431104.0,9431104.0,10637728.0,1167.36,4218.88,1167.36,4218.88,3.0,0,47.0,47.0,1n-1m-34th-Dc-lu-mz,sequana_cpu_dev,1,11434953.0,1,34,D,lu-mz,4,4,300,1632,1216,34,98812.96,76636.78,175449.74,147.04,114.04,261.09,261.09,672.0, sdumont6169,118253124.75999999
21144.0,22746,669,10637736.0,9430984.0,9430984.0,10637736.0,1167.36,4218.88,1167.36,4218.88,3.0,0,59.0,59.0,1n-1m-34th-Dc-lu-mz,sequana_cpu_dev,1,11434957.0,1,34,D,lu-mz,4,4,300,1632,1216,34,98821.88,76732.41,175554.29,148.16,115.04,263.2,263.2,667.0, sdumont6169,117445820.01
21496.0,23112,642,10641836.0,9432252.0,9432252.0,10641836.0,1146.88,4218.88,1146.88,4218.88,4.0,0,193.0,193.0,1n-1m-36th-Dc-lu-mz,sequana_cpu_dev,1,11434962.0,1,36,D,lu-mz,4,4,300,1632,1216,34,94341.83,78443.85,172785.68,147.41,122.57,269.98,269.98,640.0, sdumont6169,110928406.56
21605.0,23616,656,10641836.0,9431192.0,9431192.0,10641836.0,1146.88,4218.88,1146.88,4218.88,3.0,0,85.0,85.0,1n-1m-36th-Dc-lu-mz,sequana_cpu_dev,1,11434966.0,1,36,D,lu-mz,4,4,300,1632,1216,34,94349.87,77689.6,172039.46,144.27,118.79,263.06,263.06,654.0, sdumont6169,112857885.75999999
21517.0,23220,645,10641836.0,9431668.0,9431668.0,10641836.0,1146.88,4218.88,1146.88,4218.88,3.0,0,64.0,64.0,1n-1m-36th-Dc-lu-mz,sequana_cpu_dev,1,11434971.0,1,36,D,lu-mz,4,4,300,1632,1216,34,94355.4,78327.98,172683.39,146.74,121.82,268.56,268.56,643.0, sdumont6169,111380786.55000001
21563.0,23328,648,10641832.0,9432448.0,9432448.0,10641832.0,1146.88,4218.88,1146.88,4218.88,1.0,0,152.0,152.0,1n-1m-36th-Dc-lu-mz,sequana_cpu_dev,1,11434973.0,1,36,D,lu-mz,4,4,300,1632,1216,34,94166.25,77245.87,171412.12,145.77,119.58,265.34,265.34,646.0, sdumont6165,111075053.75999999
21497.0,23220,645,10641832.0,9431120.0,9431120.0,10641832.0,1146.88,4218.88,1146.88,4218.88,1.0,0,71.0,71.0,1n-1m-36th-Dc-lu-mz,sequana_cpu_dev,1,11434974.0,1,36,D,lu-mz,4,4,300,1632,1216,34,94232.33,77256.55,171488.89,146.55,120.15,266.7,266.7,643.0, sdumont6165,110610334.05000001
20254.0,22458,591,10645964.0,9431444.0,9431444.0,10645964.0,1116.16,4218.88,1116.16,4218.88,1.0,0,69.0,69.0,1n-1m-38th-Dc-lu-mz,sequana_cpu_dev,1,11434975.0,1,38,D,lu-mz,4,4,300,1632,1216,34,84532.59,74503.76,159036.34,143.52,126.49,270.01,270.01,589.0, sdumont6165,93990476.94
20117.0,22572,594,10645968.0,9433004.0,9433004.0,10645968.0,1116.16,4218.88,1116.16,4218.88,1.0,0,63.0,63.0,1n-1m-38th-Dc-lu-mz,sequana_cpu_dev,1,11434976.0,1,38,D,lu-mz,4,4,300,1632,1216,34,84301.33,74552.14,158853.46,142.64,126.15,268.79,268.79,591.0, sdumont6165,94358955.24
20289.0,22572,594,10645960.0,9432296.0,9432296.0,10645960.0,1126.4,4218.88,1126.4,4218.88,1.0,0,61.0,61.0,1n-1m-38th-Dc-lu-mz,sequana_cpu_dev,1,11434978.0,1,38,D,lu-mz,4,4,300,1632,1216,34,84640.14,74149.96,158790.1,142.97,125.25,268.23,268.23,592.0, sdumont6165,94321319.4
20288.0,22458,591,10645964.0,9431844.0,9431844.0,10645964.0,1126.4,4218.88,1126.4,4218.88,1.0,0,64.0,64.0,1n-1m-38th-Dc-lu-mz,sequana_cpu_dev,1,11434979.0,1,38,D,lu-mz,4,4,300,1632,1216,34,84743.66,74352.81,159096.47,143.88,126.24,270.11,270.11,589.0, sdumont6165,94026013.77
21292.0,22952,604,10645968.0,9432612.0,9432612.0,10645968.0,1136.64,4218.88,1136.64,4218.88,1.0,0,55.0,55.0,1n-1m-38th-Dc-lu-mz,sequana_cpu_dev,1,11434980.0,1,38,D,lu-mz,4,4,300,1632,1216,34,88624.21,77952.62,166576.83,147.46,129.7,277.17,277.17,601.0, sdumont6165,100612405.32
21245.0,23680,592,10650060.0,9431988.0,9431988.0,10650060.0,1116.16,4218.88,1116.16,4218.88,1.0,0,537.0,537.0,1n-1m-40th-Dc-lu-mz,sequana_cpu_dev,1,11434982.0,1,40,D,lu-mz,4,4,300,1632,1216,34,84926.07,71780.22,156706.29,143.94,121.66,265.6,265.6,590.0, sdumont6072,92770123.68
21400.0,23960,599,10650056.0,9433040.0,9433040.0,10650056.0,1116.16,4218.88,1116.16,4218.88,1.0,0,80.0,80.0,1n-1m-40th-Dc-lu-mz,sequana_cpu_dev,1,11434986.0,1,40,D,lu-mz,4,4,300,1632,1216,34,85286.47,71890.98,157177.45,142.86,120.42,263.28,263.28,597.0, sdumont6072,94149292.55000001
21318.0,23840,596,10650056.0,9432404.0,9432404.0,10650056.0,1116.16,4218.88,1116.16,4218.88,1.0,0,66.0,66.0,1n-1m-40th-Dc-lu-mz,sequana_cpu_dev,1,11434988.0,1,40,D,lu-mz,4,4,300,1632,1216,34,85294.32,71461.51,156755.83,143.59,120.31,263.9,263.9,594.0, sdumont6072,93426474.67999999
21428.0,24040,601,10650060.0,9432724.0,9432724.0,10650060.0,1116.16,4218.88,1116.16,4218.88,1.0,0,72.0,72.0,1n-1m-40th-Dc-lu-mz,sequana_cpu_dev,1,11434990.0,1,40,D,lu-mz,4,4,300,1632,1216,34,85286.62,71512.08,156798.7,142.38,119.39,261.77,261.77,599.0, sdumont6072,94236018.7
21230.0,23720,593,10650056.0,9432032.0,9432032.0,10650056.0,1116.16,4218.88,1116.16,4218.88,3.0,0,208.0,208.0,1n-1m-40th-Dc-lu-mz,sequana_cpu_dev,1,11434995.0,1,40,D,lu-mz,4,4,300,1632,1216,34,85191.02,71955.69,157146.71,144.15,121.75,265.9,265.9,591.0, sdumont6072,93187999.03
22510.0,24738,589,10654172.0,9431648.0,9431648.0,10654172.0,1116.16,4218.88,1116.16,4218.88,1.0,0,76.0,76.0,1n-1m-42th-Dc-lu-mz,sequana_cpu_dev,1,11434997.0,1,42,D,lu-mz,4,4,300,1632,1216,34,85189.15,73958.1,159147.25,145.13,125.99,271.12,271.12,587.0, sdumont6072,93737730.25
22468.0,24444,582,10654168.0,9431656.0,9431656.0,10654168.0,1116.16,4218.88,1116.16,4218.88,1.0,0,88.0,88.0,1n-1m-42th-Dc-lu-mz,sequana_cpu_dev,1,11434998.0,1,42,D,lu-mz,4,4,300,1632,1216,34,85207.67,73901.55,159109.22,146.66,127.2,273.85,273.85,581.0, sdumont6072,92601566.04
21242.0,23688,564,10654168.0,9431992.0,9431992.0,10654168.0,1105.92,4218.88,1105.92,4218.88,1.0,0,99.0,99.0,1n-1m-42th-Dc-lu-mz,sequana_cpu_dev,1,11434999.0,1,42,D,lu-mz,4,4,300,1632,1216,34,80686.12,71157.3,151843.42,143.57,126.61,270.18,270.18,562.0, sdumont6072,85639688.88000001
21281.0,23856,568,10654172.0,9433120.0,9433120.0,10654172.0,1105.92,4218.88,1105.92,4218.88,1.0,0,89.0,89.0,1n-1m-42th-Dc-lu-mz,sequana_cpu_dev,1,11435000.0,1,42,D,lu-mz,4,4,300,1632,1216,34,80734.35,70407.06,151141.42,142.64,124.39,267.03,267.03,566.0, sdumont6072,85848326.56
21266.0,23856,568,10654172.0,9432540.0,9432540.0,10654172.0,1105.92,4218.88,1105.92,4218.88,1.0,0,74.0,74.0,1n-1m-42th-Dc-lu-mz,sequana_cpu_dev,1,11435001.0,1,42,D,lu-mz,4,4,300,1632,1216,34,80726.17,70838.24,151564.42,142.63,125.16,267.78,267.78,566.0, sdumont6072,86088590.56
20713.0,23716,539,10658276.0,9433112.0,9433112.0,10658276.0,1085.44,4218.88,1085.44,4218.88,1.0,0,62.0,62.0,1n-1m-44th-Dc-lu-mz,sequana_cpu_dev,1,11435002.0,1,44,D,lu-mz,4,4,300,1632,1216,34,73419.41,69186.73,142606.15,136.72,128.84,265.56,265.56,537.0, sdumont6072,76864714.85
24112.0,27588,627,10658280.0,9431836.0,9431836.0,10658280.0,1136.64,4218.88,1136.64,4218.88,1.0,0,282.0,282.0,1n-1m-44th-Dc-lu-mz,sequana_cpu_dev,1,11435003.0,1,44,D,lu-mz,4,4,300,1632,1216,34,81528.39,84233.56,165761.94,130.45,134.77,265.22,265.22,625.0, sdumont6084,103932736.38
20603.0,23672,538,10658276.0,9432412.0,9432412.0,10658276.0,1085.44,4218.88,1085.44,4218.88,1.0,0,508.0,508.0,1n-1m-44th-Dc-lu-mz,sequana_cpu_dev,1,11435006.0,1,44,D,lu-mz,4,4,300,1632,1216,34,73950.98,71459.47,145410.45,137.71,133.07,270.78,270.78,537.0, sdumont6067,78230822.10000001
20624.0,23628,537,10658280.0,9432592.0,9432592.0,10658280.0,1085.44,4218.88,1085.44,4218.88,1.0,0,101.0,101.0,1n-1m-44th-Dc-lu-mz,sequana_cpu_dev,1,11435007.0,1,44,D,lu-mz,4,4,300,1632,1216,34,74087.38,72038.83,146126.22,138.48,134.65,273.13,273.13,535.0, sdumont6067,78469780.14
21918.0,23848,542,10658280.0,9432000.0,9432000.0,10658280.0,1105.92,4218.88,1105.92,4218.88,1.0,0,104.0,104.0,1n-1m-44th-Dc-lu-mz,sequana_cpu_dev,1,11435008.0,1,44,D,lu-mz,4,4,300,1632,1216,34,74372.62,71383.78,145756.4,137.73,132.19,269.92,269.92,540.0, sdumont6067,78999968.8
22854.0,24886,541,10662408.0,9433160.0,9433160.0,10662408.0,1105.92,4218.88,1105.92,4218.88,1.0,0,98.0,98.0,1n-1m-46th-Dc-lu-mz,sequana_cpu_dev,1,11435009.0,1,46,D,lu-mz,4,4,300,1632,1216,34,73850.16,71606.35,145456.51,137.01,132.85,269.86,269.86,539.0, sdumont6067,78691971.91000001
22848.0,25024,544,10662412.0,9434944.0,9434944.0,10662412.0,1105.92,4218.88,1105.92,4218.88,4.0,0,84.0,84.0,1n-1m-46th-Dc-lu-mz,sequana_cpu_dev,1,11435010.0,1,46,D,lu-mz,4,4,300,1632,1216,34,78015.2,75474.22,153489.42,144.21,139.51,283.71,283.71,541.0, sdumont6067,83498244.48
22966.0,25070,545,10662404.0,9432276.0,9432276.0,10662404.0,1105.92,4218.88,1105.92,4218.88,1.0,0,90.0,90.0,1n-1m-46th-Dc-lu-mz,sequana_cpu_dev,1,11435011.0,1,46,D,lu-mz,4,4,300,1632,1216,34,77896.95,75692.61,153589.56,143.46,139.4,282.85,282.85,543.0, sdumont6067,83706310.2
22857.0,24932,542,10662404.0,9431828.0,9431828.0,10662404.0,1105.92,4218.88,1105.92,4218.88,1.0,0,76.0,76.0,1n-1m-46th-Dc-lu-mz,sequana_cpu_dev,1,11435012.0,1,46,D,lu-mz,4,4,300,1632,1216,34,73225.28,71971.26,145196.54,135.6,133.28,268.88,268.88,540.0, sdumont6067,78696524.68
21663.0,24886,541,10662408.0,9432032.0,9432032.0,10662408.0,1085.44,4218.88,1085.44,4218.88,1.0,0,74.0,74.0,1n-1m-46th-Dc-lu-mz,sequana_cpu_dev,1,11435014.0,1,46,D,lu-mz,4,4,300,1632,1216,34,73827.55,71525.28,145352.83,136.72,132.45,269.17,269.17,540.0, sdumont6067,78635881.02999999
