AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Processo p/ no,Thread p/ proc.,Bootstrap,Tamanho,Nome do Arquivo,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
63.0,600,15,960827.0,150468.0,73847.0,1662316.0,829.44,2129.92,1689.6,4290.56,1.0,0,1.0,4.0,2n-2m-10th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533721.0,2,10,100,377019,DENV_1-usa-BVBRC_genome_sequence,2593.5,2666.06,5259.56,185.25,190.43,375.68,187.84,14.0, sdumont6165,78893.40000000001
33.0,640,16,611642.0,138648.0,36996.0,1650452.0,921.6,2129.92,2058.24,4290.56,1.0,0,0.0,3.0,2n-2m-10th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533725.0,2,10,100,377019,DENV_1-usa-BVBRC_genome_sequence,2875.15,2690.4,5565.55,205.37,192.17,397.54,198.77,14.0, sdumont6052,89048.8
73.0,864,18,1028389.0,150860.0,74988.0,1797484.0,829.44,2129.92,1679.36,4290.56,1.0,0,2.0,7.0,2n-2m-12th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533727.0,2,12,100,377019,DENV_1-usa-BVBRC_genome_sequence,2236.81,2459.4,4696.21,172.06,189.18,361.25,180.62,13.0, sdumont6166,84531.78
40.0,768,16,645370.0,138584.0,37024.0,1785364.0,921.6,2129.92,2058.24,4290.56,1.0,0,0.0,2.0,2n-2m-12th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533731.0,2,12,100,377019,DENV_1-usa-BVBRC_genome_sequence,2855.77,2904.62,5760.39,203.98,207.47,411.46,205.73,14.0, sdumont6169,92166.24
76.0,720,15,1029799.0,148068.0,73259.0,1803036.0,921.6,2129.92,2058.24,4290.56,1.0,0,2.0,7.0,2n-2m-12th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533733.0,2,12,100,377019,DENV_1-usa-BVBRC_genome_sequence,2583.1,2619.15,5202.25,198.7,201.47,400.17,200.09,13.0, sdumont6169,78033.75
48.0,912,19,645365.0,141052.0,37639.0,1785404.0,839.68,2129.92,1699.84,4290.56,1.0,0,0.0,2.0,2n-2m-12th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533735.0,2,12,100,377019,DENV_1-usa-BVBRC_genome_sequence,3361.61,3656.57,7018.19,192.0,208.69,400.68,200.34,17.5, sdumont6166,133345.61
37.0,672,14,646880.0,139440.0,37192.0,1791404.0,890.88,2129.92,2048.0,4290.56,1.0,0,1.0,6.0,2n-2m-12th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533738.0,2,12,100,377019,DENV_1-usa-BVBRC_genome_sequence,2648.75,2681.33,5330.08,203.75,206.26,410.01,205.0,13.0, sdumont6052,74621.12
48.0,896,16,726217.0,140592.0,37993.0,1920552.0,839.68,2129.92,1689.6,4290.56,1.0,0,3.0,12.0,2n-2m-14th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533740.0,2,14,100,377019,DENV_1-usa-BVBRC_genome_sequence,2727.95,2798.99,5526.94,181.86,186.6,368.46,184.23,15.0, sdumont6166,88431.04
89.0,840,15,1097337.0,150160.0,73779.0,1938088.0,829.44,2129.92,1689.6,4290.56,4.0,0,3.0,7.0,2n-2m-14th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533743.0,2,14,100,377019,DENV_1-usa-BVBRC_genome_sequence,2744.47,2812.47,5556.94,196.03,200.89,396.92,198.46,14.0, sdumont6165,83354.09999999999
92.0,896,16,1098048.0,152976.0,75015.0,1940944.0,819.2,2129.92,1689.6,4290.56,1.0,0,3.0,9.0,2n-2m-14th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533746.0,2,14,100,377019,DENV_1-usa-BVBRC_genome_sequence,2684.74,2761.66,5446.4,191.77,197.26,389.03,194.51,14.0, sdumont6165,87142.4
91.0,840,15,1098047.0,152648.0,74425.0,1940944.0,819.2,2129.92,1689.6,4290.56,1.0,0,2.0,7.0,2n-2m-14th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533750.0,2,14,100,377019,DENV_1-usa-BVBRC_genome_sequence,2702.17,2791.73,5493.9,193.01,199.41,392.42,196.21,14.0, sdumont6166,82408.5
86.0,840,15,1095943.0,148780.0,73449.0,1932528.0,829.44,2129.92,1679.36,4290.56,1.0,0,2.0,6.0,2n-2m-14th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533752.0,2,14,100,377019,DENV_1-usa-BVBRC_genome_sequence,2656.51,2737.4,5393.92,189.75,195.53,385.28,192.64,14.0, sdumont6166,80908.8
110.0,1024,16,1163537.0,150872.0,74516.0,2067704.0,829.44,2129.92,1689.6,4290.56,1.0,0,6.0,15.0,2n-2m-16th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533756.0,2,16,100,377019,DENV_1-usa-BVBRC_genome_sequence,2755.7,2982.73,5738.42,183.71,198.85,382.56,191.28,15.0, sdumont6166,91814.72
49.0,896,14,816606.0,151672.0,41120.0,2073264.0,829.44,2129.92,1669.12,4290.56,1.0,0,3.0,14.0,2n-2m-16th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533759.0,2,16,100,377019,DENV_1-usa-BVBRC_genome_sequence,2505.3,2689.22,5194.52,192.72,206.86,399.58,199.79,13.0, sdumont6165,72723.28
105.0,960,15,1165632.0,148868.0,75039.0,2067708.0,819.2,2129.92,1648.64,4290.56,1.0,0,5.0,13.0,2n-2m-16th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533761.0,2,16,100,377019,DENV_1-usa-BVBRC_genome_sequence,2735.61,2954.57,5690.18,195.4,211.04,406.44,203.22,14.0, sdumont6165,85352.70000000001
111.0,1024,16,1053581.0,147680.0,73182.0,2055700.0,808.96,2129.92,1699.84,4290.56,1.0,0,5.0,12.0,2n-2m-16th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533763.0,2,16,100,377019,DENV_1-usa-BVBRC_genome_sequence,2773.2,3001.23,5774.43,184.88,200.08,384.96,192.48,15.0, sdumont6166,92390.88
103.0,960,15,1219241.0,152680.0,74921.0,2278556.0,829.44,2129.92,1689.6,4290.56,1.0,0,4.0,11.0,2n-2m-16th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533766.0,2,16,100,377019,DENV_1-usa-BVBRC_genome_sequence,2777.72,3014.27,5791.98,198.41,215.3,413.71,206.86,14.0, sdumont6165,86879.7
117.0,1080,15,1123284.0,147848.0,74364.0,2199332.0,798.72,2129.92,1648.64,4290.56,1.0,0,5.0,15.0,2n-2m-18th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533769.0,2,18,100,377019,DENV_1-usa-BVBRC_genome_sequence,2789.68,2878.03,5667.71,199.26,205.57,404.84,202.42,14.0, sdumont6165,85015.65
176.0,1584,22,1231126.0,148780.0,74589.0,2202884.0,860.16,2129.92,1751.04,4290.56,1.0,0,6.0,14.0,2n-2m-18th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533772.0,2,18,100,377019,DENV_1-usa-BVBRC_genome_sequence,4169.48,4300.39,8469.88,203.54,209.83,413.37,206.69,20.5, sdumont6166,186337.36
117.0,1152,16,1233278.0,157104.0,75630.0,2211492.0,829.44,2129.92,1699.84,4290.56,1.0,0,6.0,16.0,2n-2m-18th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533774.0,2,18,100,377019,DENV_1-usa-BVBRC_genome_sequence,2802.69,2897.76,5700.46,215.59,222.9,438.5,219.25,13.0, sdumont6165,91207.36
127.0,1152,16,1231123.0,152876.0,75606.0,2202880.0,829.44,2129.92,1689.6,4290.56,1.0,0,6.0,12.0,2n-2m-18th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533776.0,2,18,100,377019,DENV_1-usa-BVBRC_genome_sequence,2802.18,2901.46,5703.64,186.81,193.43,380.24,190.12,15.0, sdumont6166,91258.24
123.0,1152,16,1231126.0,148924.0,74616.0,2202884.0,829.44,2129.92,1699.84,4290.56,1.0,0,9.0,23.0,2n-2m-18th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533778.0,2,18,100,377019,DENV_1-usa-BVBRC_genome_sequence,2814.81,2902.77,5717.58,187.65,193.52,381.17,190.59,15.0, sdumont6165,91481.28
5000.0,10608,442,1792644.0,166404.0,159528.0,1795000.0,5826.56,4628.48,9359.36,4628.48,20903.0,0,3.0,4.0,2n-1m-12th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533780.0,1,12,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,99478.43,35821.99,135300.42,225.57,81.23,306.8,153.4,441.0, sdumont6107,59802785.64000001
156.0,1440,18,1300788.0,151000.0,75623.0,2338060.0,829.44,2129.92,1658.88,4290.56,1.0,0,10.0,25.0,2n-2m-20th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533781.0,2,20,100,377019,DENV_1-usa-BVBRC_genome_sequence,3331.08,3471.56,6802.64,202.12,210.53,412.64,206.32,16.5, sdumont6165,122447.52
152.0,1360,17,1300788.0,155332.0,76258.0,2346476.0,839.68,2129.92,1720.32,4290.56,1.0,0,11.0,23.0,2n-2m-20th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533783.0,2,20,100,377019,DENV_1-usa-BVBRC_genome_sequence,3403.7,3552.11,6955.82,219.83,229.26,449.09,224.55,15.5, sdumont6165,118248.94
134.0,1280,16,1067722.0,148188.0,62102.0,1898276.0,768.0,2119.68,1536.0,4229.12,1.0,0,7.0,15.0,2n-2m-20th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533785.0,2,20,100,377019,DENV_1-usa-BVBRC_genome_sequence,2848.26,2988.64,5836.9,211.29,221.55,432.83,216.42,13.5, sdumont6165,93390.4
143.0,1680,21,1188770.0,148276.0,73888.0,2325972.0,808.96,2129.92,1710.08,4290.56,1.0,0,8.0,17.0,2n-2m-20th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533787.0,2,20,100,377019,DENV_1-usa-BVBRC_genome_sequence,3147.78,3275.71,6423.49,161.55,167.99,329.54,164.77,19.5, sdumont6166,134893.29
76.0,1360,17,662526.0,108008.0,29379.0,1854048.0,778.24,2129.92,1587.2,4290.56,1.0,0,5.0,20.0,2n-2m-20th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533789.0,2,20,100,377019,DENV_1-usa-BVBRC_genome_sequence,3169.43,3287.94,6457.37,204.69,212.18,416.86,208.43,15.5, sdumont6165,109775.29
145.0,1408,16,1368444.0,153372.0,75765.0,2481788.0,829.44,2129.92,1699.84,4290.56,1.0,0,8.0,18.0,2n-2m-22th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533791.0,2,22,100,377019,DENV_1-usa-BVBRC_genome_sequence,2956.05,3053.65,6009.7,227.39,234.9,462.28,231.14,13.0, sdumont6166,96155.2
159.0,1496,17,1368411.0,155360.0,75711.0,2481788.0,819.2,2129.92,1689.6,4290.56,1.0,0,12.0,26.0,2n-2m-22th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533793.0,2,22,100,377019,DENV_1-usa-BVBRC_genome_sequence,2778.07,2867.7,5645.77,178.73,184.35,363.07,181.54,15.5, sdumont6166,95978.09
4975.0,10536,439,1784154.0,164408.0,157192.0,1790312.0,2293.76,4638.72,2304.0,4638.72,20081.0,0,439.0,445.0,2n-1m-12th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533795.0,1,12,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,91718.37,33709.95,125428.33,209.88,77.14,287.02,143.51,437.0, sdumont6223,55063036.87
154.0,1408,16,1368379.0,151328.0,76280.0,2473244.0,819.2,2129.92,1648.64,4290.56,1.0,0,12.0,26.0,2n-2m-22th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533796.0,2,22,100,377019,DENV_1-usa-BVBRC_genome_sequence,2936.2,3038.24,5974.43,202.73,209.6,412.33,206.16,14.5, sdumont6166,95590.88
156.0,1408,16,1135241.0,148120.0,63045.0,2033460.0,768.0,2119.68,1536.0,4229.12,1.0,0,8.0,19.0,2n-2m-22th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533798.0,2,22,100,377019,DENV_1-usa-BVBRC_genome_sequence,3004.05,3086.2,6090.24,207.4,212.96,420.36,210.18,14.5, sdumont6165,97443.84
152.0,1408,16,1370551.0,153408.0,76273.0,2481788.0,808.96,2129.92,1648.64,4290.56,1.0,0,11.0,26.0,2n-2m-22th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533800.0,2,22,100,377019,DENV_1-usa-BVBRC_genome_sequence,2969.72,3062.16,6031.88,212.12,218.73,430.85,215.42,14.0, sdumont6165,96510.08
195.0,1824,19,1438075.0,155252.0,77236.0,2616844.0,819.2,2129.92,1658.88,4290.56,1.0,0,12.0,30.0,2n-2m-24th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533802.0,2,24,100,377019,DENV_1-usa-BVBRC_genome_sequence,3650.91,3785.34,7436.25,214.76,222.67,437.43,218.71,17.0, sdumont6166,141288.75
194.0,1824,19,1403042.0,153224.0,46448.0,2608428.0,839.68,2129.92,1720.32,4290.56,1.0,0,10.0,22.0,2n-2m-24th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533804.0,2,24,100,377019,DENV_1-usa-BVBRC_genome_sequence,3653.28,3792.17,7445.46,214.9,223.07,437.97,218.98,17.0, sdumont6165,141463.74
232.0,2208,23,1433867.0,151432.0,74758.0,2608428.0,860.16,2129.92,1740.8,4290.56,3.0,0,10.0,22.0,2n-2m-24th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533807.0,2,24,100,377019,DENV_1-usa-BVBRC_genome_sequence,4748.42,4858.33,9606.75,226.12,231.35,457.46,228.73,21.0, sdumont6081,220955.25
98.0,1920,20,848098.0,141396.0,37759.0,2596336.0,849.92,2129.92,1730.56,4290.56,2.0,0,2.0,8.0,2n-2m-24th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533809.0,2,24,100,377019,DENV_1-usa-BVBRC_genome_sequence,4303.04,4384.07,8687.1,246.04,250.65,496.69,248.34,17.5, sdumont6081,173742.0
5342.0,11256,469,1784220.0,162668.0,158512.0,1790288.0,2344.96,4638.72,2344.96,4648.96,78476.0,0,5.0,7.0,2n-1m-12th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533810.0,1,12,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,106617.91,38643.73,145261.63,227.82,82.57,310.39,155.19,468.0, sdumont6205,68127704.47
202.0,1824,19,1433894.0,151336.0,75255.0,2608536.0,849.92,2129.92,1730.56,4290.56,7.0,0,8.0,18.0,2n-2m-24th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,2,11533812.0,2,24,100,377019,DENV_1-usa-BVBRC_genome_sequence,4038.24,4215.14,8253.38,224.35,234.17,458.52,229.26,18.0, sdumont6166,156814.21999999997
58.0,246,41,1115064.0,152480.0,152396.0,1115168.0,1638.4,4229.12,1638.4,4229.12,30.0,0,0.0,0.0,3n-1m-2th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533814.0,1,2,100,377019,DENV_1-usa-BVBRC_genome_sequence,7080.34,4708.5,11788.84,178.66,118.81,297.47,99.16,39.67, sdumont6165,483342.44
57.0,258,43,1114856.0,156084.0,153416.0,1114940.0,1638.4,4229.12,1638.4,4229.12,1.0,0,26.0,80.0,3n-1m-2th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533816.0,1,2,100,377019,DENV_1-usa-BVBRC_genome_sequence,7991.54,4941.14,12932.68,190.27,117.65,307.92,102.64,42.0, sdumont6232,556105.24
5811.0,12516,447,1919344.0,170524.0,161476.0,1925436.0,2304.0,4628.48,2304.0,4628.48,140042.0,0,452.0,462.0,2n-1m-14th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533817.0,1,14,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,101210.99,35562.04,136773.03,227.19,79.82,307.01,153.5,445.5, sdumont6164,61137544.41
58.0,234,39,1114954.666015625,152256.0,152144.0,1115040.0,1638.4,4229.12,1638.4,4229.12,31.0,0,0.0,0.0,3n-1m-2th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533819.0,1,2,100,377019,DENV_1-usa-BVBRC_genome_sequence,7031.69,4663.03,11694.71,185.04,122.71,307.76,102.59,38.0, sdumont6166,456093.69
55.0,258,43,1114900.0,152216.0,152129.3330078125,1114936.0,1638.4,4229.12,1638.4,4229.12,28.0,0,0.0,0.0,3n-1m-2th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533821.0,1,2,100,377019,DENV_1-usa-BVBRC_genome_sequence,7656.54,5155.9,12812.44,186.74,125.75,312.5,104.17,41.0, sdumont6165,550934.92
5785.0,12572,449,1919428.0,164756.0,157594.0,1925584.0,2304.0,4628.48,2304.0,4628.48,202648.0,0,464.0,469.0,2n-1m-14th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533822.0,1,14,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,102694.91,38012.62,140707.53,229.74,85.04,314.78,157.39,447.0, sdumont6178,63177680.97
57.0,246,41,1114949.3330078125,154152.0,152873.3330078125,1115020.0,1638.4,4229.12,1638.4,4229.12,39.0,0,0.0,0.0,3n-1m-2th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533824.0,1,2,100,377019,DENV_1-usa-BVBRC_genome_sequence,7201.41,4801.95,12003.36,180.04,120.05,300.08,100.03,40.0, sdumont6165,492137.76
5835.0,12544,448,1919274.0,170692.0,161580.0,1925404.0,2304.0,4628.48,2304.0,4628.48,202928.0,0,8.0,14.0,2n-1m-14th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533825.0,1,14,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,103530.14,38236.54,141766.69,231.61,85.54,317.15,158.58,447.0, sdumont6270,63511477.120000005
0.0,348,29,265352.0,3180.0,3156.0,265352.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,3n-1m-4th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533827.0,1,4,100,377019,DENV_1-usa-BVBRC_genome_sequence,5805.07,3227.67,9032.74,215.0,119.54,334.55,111.52,27.0, sdumont6167,261949.46
0.0,312,26,265352.0,3196.0,3178.666015625,265352.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,3n-1m-4th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533829.0,1,4,100,377019,DENV_1-usa-BVBRC_genome_sequence,5445.16,2975.58,8420.74,217.81,119.02,336.83,112.28,25.0, sdumont6165,218939.24
5840.0,12348,441,1919344.0,164952.0,158562.0,1925436.0,2304.0,4638.72,2304.0,4638.72,203041.0,0,8.0,11.0,2n-1m-14th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533830.0,1,14,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,103860.4,38292.39,142152.79,236.05,87.03,323.07,161.54,440.0, sdumont6178,62689380.39
0.0,324,27,265352.0,3160.0,3142.666015625,265352.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,3n-1m-4th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533832.0,1,4,100,377019,DENV_1-usa-BVBRC_genome_sequence,5400.41,2968.75,8369.16,207.71,114.18,321.89,107.3,26.0, sdumont6167,225967.32
5843.0,12152,434,1919276.0,168604.0,162406.0,1925436.0,2304.0,4638.72,2304.0,4648.96,203332.0,0,8.0,9.0,2n-1m-14th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533833.0,1,14,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,101275.65,37345.44,138621.09,233.89,86.25,320.14,160.07,433.0, sdumont6270,60161553.06
0.0,312,26,265352.0,3120.0,2421.3330078125,265352.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,3n-1m-4th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533835.0,1,4,100,377019,DENV_1-usa-BVBRC_genome_sequence,5482.39,2999.87,8482.26,219.3,119.99,339.29,113.1,25.0, sdumont6167,220538.76
6663.0,14432,451,2054444.0,166688.0,160590.0,2060516.0,2304.0,4628.48,2304.0,4638.72,266480.0,0,386.0,473.0,2n-1m-16th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533836.0,1,16,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,100880.21,35878.59,136758.8,224.42,79.82,304.24,152.12,449.5, sdumont6041,61678218.8
0.0,312,26,265352.0,3160.0,3140.0,265352.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,3n-1m-4th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533838.0,1,4,100,377019,DENV_1-usa-BVBRC_genome_sequence,5626.53,2960.54,8587.07,234.44,123.36,357.79,119.26,24.0, sdumont6169,223263.82
6679.0,14336,448,2054456.0,162836.0,158618.0,2060688.0,2304.0,4628.48,2304.0,4628.48,266791.0,0,13.0,21.0,2n-1m-16th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533839.0,1,16,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,99524.22,35387.85,134912.07,222.65,79.17,301.82,150.91,447.0, sdumont6041,60440607.36
0.0,414,23,266749.3330078125,3184.0,3150.666015625,267448.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,3n-1m-6th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533841.0,1,6,100,377019,DENV_1-usa-BVBRC_genome_sequence,5433.98,2469.89,7903.87,258.76,117.61,376.37,125.46,21.0, sdumont6169,181789.01
6679.0,14112,441,2054452.0,164744.0,158516.0,2060520.0,2304.0,4638.72,2304.0,4638.72,267067.0,0,12.0,16.0,2n-1m-16th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533842.0,1,16,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,99022.49,35025.25,134047.74,225.05,79.6,304.65,152.33,440.0, sdumont6141,59115053.34
0.0,378,21,265352.0,3168.0,3154.666015625,265352.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3n-1m-6th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533843.0,1,6,100,377019,DENV_1-usa-BVBRC_genome_sequence,4843.48,2253.31,7096.79,254.92,118.6,373.52,124.51,19.0, sdumont6166,149032.59
6683.0,14720,460,2054534.0,164912.0,157758.0,2060836.0,2304.0,4638.72,2304.0,4638.72,267330.0,0,10.0,11.0,2n-1m-16th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533845.0,1,16,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,100154.82,35480.08,135634.9,227.11,80.45,307.56,153.78,441.0, sdumont6141,62392054.0
0.0,360,20,265352.0,3188.0,3125.3330078125,265352.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,3n-1m-6th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533847.0,1,6,100,377019,DENV_1-usa-BVBRC_genome_sequence,4715.17,2192.0,6907.17,248.17,115.37,363.54,121.18,19.0, sdumont6166,138143.4
6679.0,14016,438,2054374.0,166600.0,162592.0,2060520.0,2304.0,4638.72,2304.0,4638.72,267642.0,0,12.0,17.0,2n-1m-16th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533849.0,1,16,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,97806.72,34605.86,132412.58,223.81,79.19,303.0,151.5,437.0, sdumont6141,57996710.03999999
0.0,378,21,265352.0,3200.0,3160.0,265352.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,3n-1m-6th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533850.0,1,6,100,377019,DENV_1-usa-BVBRC_genome_sequence,5120.63,2407.21,7527.84,256.03,120.36,376.39,125.46,20.0, sdumont6167,158084.64
8048.0,16380,455,2189526.0,164976.0,158744.0,2195668.0,2344.96,4648.96,2344.96,4648.96,267910.0,0,9.0,12.0,2n-1m-18th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533852.0,1,18,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,102435.05,36325.5,138760.55,226.13,80.19,306.31,153.16,453.0, sdumont6041,63136050.24999999
0.0,558,31,265352.0,3180.0,3168.0,265352.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,3n-1m-6th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533853.0,1,6,100,377019,DENV_1-usa-BVBRC_genome_sequence,5592.03,2638.38,8230.41,254.18,119.93,374.11,124.7,22.0, sdumont6166,255142.71
0.0,432,18,265352.0,3132.0,1741.3330078125,265352.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,3n-1m-8th-100bs-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,3,11533857.0,1,8,100,377019,DENV_1-usa-BVBRC_genome_sequence,4554.8,1923.45,6478.25,267.93,113.14,381.07,127.02,17.0, sdumont6166,116608.5
7523.0,15984,444,2189524.0,166632.0,160604.0,2195664.0,2304.0,4628.48,2304.0,4628.48,268032.0,0,13.0,18.0,2n-1m-18th-1000bs-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu,2,11533858.0,1,18,1000,484520,DENV_1-brazil-BVBRC_genome_sequence,100129.38,35473.86,135603.25,226.03,80.08,306.1,153.05,443.0, sdumont6041,60207843.0
