AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Processo p/ no,Thread p/ proc.,Classe,Benchmark,Zone X,Zone Y,Iterações,Grid X,Grid Y,Grid Z,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
0.0,110,5,265348.0,3176.0,3176.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-22th-Ac-lu-mz,sequana_cpu_dev,1,11418243.0,1,22,A,lu-mz,4,4,250,128,128,16,390.32,145.73,536.04,97.58,36.43,134.01,134.01,4.0, sdumont6165,2680.2
0.0,264,12,265348.0,1032.0,1032.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-22th-Bc-lu-mz,sequana_cpu_dev,1,11418247.0,1,22,B,lu-mz,4,4,250,304,208,17,1344.81,456.07,1800.88,122.26,41.46,163.72,163.72,11.0, sdumont6165,21610.56
645.0,814,37,2158168.0,753920.0,753920.0,2158168.0,1228.8,4208.64,1228.8,4208.64,1.0,0,45.0,45.0,1n-1m-22th-Cc-lu-mz,sequana_cpu_dev,1,11418252.0,1,22,C,lu-mz,4,4,250,480,320,28,4533.59,1432.83,5966.42,125.93,39.8,165.73,165.73,36.0, sdumont6165,220757.54
0.0,96,4,265348.0,1032.0,1032.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-24th-Ac-lu-mz,sequana_cpu_dev,1,11418255.0,1,24,A,lu-mz,4,4,250,128,128,16,267.75,99.92,367.67,66.94,24.98,91.92,91.92,4.0, sdumont6165,1470.68
0.0,288,12,265348.0,1032.0,1032.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-24th-Bc-lu-mz,sequana_cpu_dev,1,11418257.0,1,24,B,lu-mz,4,4,250,304,208,17,1397.45,463.78,1861.24,127.04,42.16,169.2,169.2,11.0, sdumont6165,22334.88
704.0,888,37,1934044.0,752580.0,752580.0,1934044.0,1228.8,4208.64,1228.8,4208.64,1.0,0,46.0,46.0,1n-1m-24th-Cc-lu-mz,sequana_cpu_dev,1,11418263.0,1,24,C,lu-mz,4,4,250,480,320,28,4721.07,1460.09,6181.16,131.14,40.56,171.7,171.7,36.0, sdumont6165,228702.91999999998
0.0,130,5,265348.0,3072.0,3072.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-26th-Ac-lu-mz,sequana_cpu_dev,1,11418266.0,1,26,A,lu-mz,4,4,250,128,128,16,399.35,199.42,598.77,99.84,49.86,149.69,149.69,4.0, sdumont6165,2993.85
0.0,286,11,265348.0,3052.0,3052.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-26th-Bc-lu-mz,sequana_cpu_dev,1,11418271.0,1,26,B,lu-mz,4,4,250,304,208,17,1196.74,561.49,1758.24,119.67,56.15,175.82,175.82,10.0, sdumont6165,19340.64
761.0,884,34,1938156.0,754636.0,754636.0,1938156.0,1239.04,4208.64,1239.04,4208.64,1.0,0,21.0,21.0,1n-1m-26th-Cc-lu-mz,sequana_cpu_dev,1,11418273.0,1,26,C,lu-mz,4,4,250,480,320,28,4232.26,1954.88,6187.14,128.25,59.24,187.49,187.49,33.0, sdumont6165,210362.76
0.0,224,8,267444.0,3128.0,3128.0,267444.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1n-1m-28th-Ac-lu-mz,sequana_cpu_dev,1,11418277.0,1,28,A,lu-mz,4,4,250,128,128,16,469.53,292.68,762.22,67.08,41.81,108.89,108.89,7.0, sdumont6043,6097.76
