AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Processo p/ no,Thread p/ proc.,Bootstrap,Tamanho,Nome do Arquivo,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
9.0,120,5,714931.0,144624.0,70507.0,1390608.0,583.68,2109.44,1187.84,4229.12,1.0,0,0.0,2.0,2n-2m-6th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532382.0,2,6,100,187026,DENV_1-colombia-BVBRC_genome_sequence,326.83,349.28,676.11,108.94,116.43,225.37,112.69,3.0, sdumont6168,3380.55
4.0,168,7,698729.0,134500.0,37273.0,1378604.0,604.16,2119.68,1228.8,4259.84,1.0,0,0.0,0.0,2n-2m-6th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532383.0,2,6,100,187026,DENV_1-colombia-BVBRC_genome_sequence,465.15,500.64,965.79,77.52,83.44,160.96,80.48,6.0, sdumont6169,6760.53
6.0,96,4,824990.0,144852.0,71426.0,1390640.0,593.92,2119.68,1208.32,4259.84,1.0,0,0.0,2.0,2n-2m-6th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532385.0,2,6,100,187026,DENV_1-colombia-BVBRC_genome_sequence,323.21,345.88,669.08,107.74,115.29,223.03,111.51,3.0, sdumont6169,2676.32
63.0,576,24,715067.0,141900.0,70757.0,1378616.0,686.08,2232.32,1597.44,4597.76,4.0,0,0.0,2.0,2n-2m-6th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532388.0,2,6,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3592.68,3807.34,7400.02,171.08,181.3,352.38,176.19,21.0, sdumont6169,177600.48
65.0,576,24,825017.0,148884.0,72485.0,1390744.0,727.04,2232.32,1597.44,4597.76,1.0,0,0.0,2.0,2n-2m-6th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532390.0,2,6,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3635.72,3843.36,7479.08,161.75,170.77,332.52,166.26,22.5, sdumont6169,179497.91999999998
67.0,600,25,704360.0,134968.0,60527.0,1378624.0,686.08,2232.32,1587.2,4597.76,1.0,0,1.0,4.0,2n-2m-6th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532392.0,2,6,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3598.04,3793.76,7391.81,156.44,164.95,321.38,160.69,23.0, sdumont6169,184795.25
65.0,696,29,642944.0,136876.0,37359.0,1378616.0,727.04,2232.32,1597.44,4597.76,1.0,0,0.0,0.0,2n-2m-6th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532394.0,2,6,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3664.39,3860.27,7524.67,163.02,171.5,334.52,167.26,22.5, sdumont6169,218215.43
65.0,576,24,681666.0,135028.0,40067.0,1378640.0,686.08,2232.32,1597.44,4597.76,1.0,0,1.0,4.0,2n-2m-6th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532396.0,2,6,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3691.37,3889.06,7580.43,167.79,176.78,344.57,172.28,22.0, sdumont6169,181930.32
4.0,128,4,624375.0,134720.0,36331.0,1513700.0,604.16,2119.68,1208.32,4259.84,1.0,0,1.0,4.0,2n-2m-8th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532398.0,2,8,100,187026,DENV_1-colombia-BVBRC_genome_sequence,355.92,380.71,736.63,177.96,190.35,368.31,184.16,2.0, sdumont6169,2946.52
4.0,128,4,624367.0,134944.0,36495.0,1513668.0,604.16,2119.68,1208.32,4259.84,1.0,0,0.0,2.0,2n-2m-8th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532400.0,2,8,100,187026,DENV_1-colombia-BVBRC_genome_sequence,350.13,382.65,732.77,175.06,191.32,366.39,183.19,2.0, sdumont6169,2931.08
6.0,160,5,732532.0,135160.0,37455.0,1513816.0,604.16,2119.68,1208.32,4259.84,1.0,0,0.0,2.0,2n-2m-8th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532402.0,2,8,100,187026,DENV_1-colombia-BVBRC_genome_sequence,345.01,365.89,710.91,86.25,91.47,177.73,88.86,4.0, sdumont6169,3554.55
4.0,160,5,732531.0,134808.0,37267.0,1513812.0,604.16,2119.68,1208.32,4259.84,1.0,0,0.0,1.0,2n-2m-8th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532404.0,2,8,100,187026,DENV_1-colombia-BVBRC_genome_sequence,351.31,379.74,731.04,147.42,157.62,305.04,152.52,2.5, sdumont6169,3655.2
6.0,160,5,624396.0,136944.0,36949.0,1513812.0,604.16,2119.68,1218.56,4259.84,1.0,0,0.0,1.0,2n-2m-8th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532407.0,2,8,100,187026,DENV_1-colombia-BVBRC_genome_sequence,350.69,375.67,726.36,116.9,125.22,242.12,121.06,3.0, sdumont6169,3631.8
46.0,832,26,732533.0,135140.0,37440.0,1513820.0,737.28,2232.32,1607.68,4597.76,1.0,0,0.0,0.0,2n-2m-8th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532409.0,2,8,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4326.33,4618.64,8944.97,180.26,192.44,372.71,186.35,24.0, sdumont6169,232569.22
88.0,768,24,892592.0,145188.0,71553.0,1525824.0,727.04,2232.32,1587.2,4597.76,1.0,0,2.0,7.0,2n-2m-8th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532411.0,2,8,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3952.12,4226.13,8178.25,179.64,192.1,371.74,185.87,22.0, sdumont6169,196278.0
48.0,896,28,732531.0,136980.0,37836.0,1513820.0,747.52,2232.32,1628.16,4597.76,1.0,0,0.0,2.0,2n-2m-8th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532413.0,2,8,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4645.96,4933.49,9579.45,178.69,189.75,368.44,184.22,26.0, sdumont6169,268224.60000000003
86.0,1056,33,892588.0,144972.0,72088.0,1525804.0,727.04,2232.32,1597.44,4597.76,1.0,0,0.0,0.0,2n-2m-8th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532414.0,2,8,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3890.62,4043.09,7933.72,173.04,179.72,352.76,176.38,22.5, sdumont6166,261812.76
85.0,736,23,773173.0,134684.0,60359.0,1519380.0,686.08,2232.32,1576.96,4597.76,1.0,0,1.0,4.0,2n-2m-8th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532417.0,2,8,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,3541.83,3677.84,7219.67,160.99,167.17,328.17,164.08,22.0, sdumont6166,166052.41
11.0,160,4,960137.0,144528.0,71898.0,1660968.0,604.16,2119.68,1218.56,4259.84,1.0,0,1.0,2.0,2n-2m-10th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532425.0,2,10,100,187026,DENV_1-colombia-BVBRC_genome_sequence,361.53,379.6,741.13,180.76,189.8,370.56,185.28,2.0, sdumont6169,2964.52
16.0,200,5,960137.0,145056.0,71613.0,1660968.0,593.92,2119.68,1208.32,4259.84,1.0,0,1.0,3.0,2n-2m-10th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532428.0,2,10,100,187026,DENV_1-colombia-BVBRC_genome_sequence,385.01,407.33,792.35,128.34,135.78,264.12,132.06,3.0, sdumont6169,3961.75
6.0,200,5,766337.0,135128.0,36847.0,1649036.0,604.16,2119.68,1208.32,4259.84,1.0,0,0.0,2.0,2n-2m-10th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532430.0,2,10,100,187026,DENV_1-colombia-BVBRC_genome_sequence,369.99,389.15,759.14,155.02,161.32,316.35,158.17,2.5, sdumont6169,3795.7
11.0,160,4,960130.0,144424.0,71336.0,1660968.0,604.16,2119.68,1218.56,4259.84,1.0,0,1.0,6.0,2n-2m-10th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532432.0,2,10,100,187026,DENV_1-colombia-BVBRC_genome_sequence,377.3,399.1,776.4,188.65,199.55,388.2,194.1,2.0, sdumont6169,3105.6
11.0,160,4,960137.0,146512.0,72428.0,1660968.0,593.92,2119.68,1208.32,4259.84,1.0,0,1.0,3.0,2n-2m-10th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532434.0,2,10,100,187026,DENV_1-colombia-BVBRC_genome_sequence,377.76,401.61,779.37,188.88,200.8,389.69,194.84,2.0, sdumont6169,3117.48
116.0,1080,27,960174.0,147336.0,72133.0,1661108.0,747.52,2232.32,1628.16,4597.76,1.0,0,111.0,444.0,2n-2m-10th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532436.0,2,10,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4795.7,5034.15,9829.85,184.45,193.62,378.07,189.04,26.0, sdumont6169,265405.95
63.0,1120,28,766299.0,134864.0,37324.0,1648884.0,747.52,2232.32,1628.16,4597.76,1.0,0,0.0,3.0,2n-2m-10th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532437.0,2,10,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4978.2,5207.56,10185.76,191.47,200.29,391.76,195.88,26.0, sdumont6169,285201.28
121.0,1080,27,850231.0,141920.0,70814.0,1649036.0,686.08,2232.32,1607.68,4597.76,1.0,0,2.0,6.0,2n-2m-10th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532439.0,2,10,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4630.68,4884.93,9515.6,185.23,195.4,380.62,190.31,25.0, sdumont6169,256921.2
57.0,1400,35,658202.0,135012.0,36471.0,1649036.0,747.52,2232.32,1607.68,4597.76,1.0,0,1.0,6.0,2n-2m-10th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532442.0,2,10,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4633.02,4851.58,9484.6,193.04,202.15,395.19,197.6,24.0, sdumont6169,331961.0
128.0,1160,29,960205.0,147132.0,72655.0,1661108.0,747.52,2232.32,1617.92,4597.76,1.0,0,2.0,6.0,2n-2m-10th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532444.0,2,10,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4944.78,5204.51,10149.29,183.14,192.76,375.9,187.95,27.0, sdumont6169,294329.41000000003
7.0,192,4,800086.0,136452.0,37768.0,1784032.0,593.92,2119.68,1208.32,4259.84,1.0,0,1.0,6.0,2n-2m-12th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532446.0,2,12,100,187026,DENV_1-colombia-BVBRC_genome_sequence,377.82,410.53,788.34,125.94,136.84,262.78,131.39,3.0, sdumont6169,3153.36
31.0,336,7,884491.0,134896.0,40591.0,1784060.0,593.92,2119.68,1228.8,4259.84,1.0,0,3.0,7.0,2n-2m-12th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532448.0,2,12,100,187026,DENV_1-colombia-BVBRC_genome_sequence,800.95,861.19,1662.14,133.49,143.53,277.02,138.51,6.0, sdumont6169,11634.98
15.0,192,4,917784.0,141768.0,71659.0,1784032.0,593.92,2119.68,1218.56,4259.84,1.0,0,3.0,9.0,2n-2m-12th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532450.0,2,12,100,187026,DENV_1-colombia-BVBRC_genome_sequence,378.49,417.47,795.97,126.16,139.16,265.32,132.66,3.0, sdumont6169,3183.88
8.0,240,5,691958.0,134708.0,36409.0,1784032.0,604.16,2119.68,1208.32,4259.84,1.0,0,1.0,7.0,2n-2m-12th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532451.0,2,12,100,187026,DENV_1-colombia-BVBRC_genome_sequence,382.89,420.7,803.59,127.63,140.23,267.86,133.93,3.0, sdumont6169,4017.95
8.0,240,5,645029.0,138728.0,37294.0,1784060.0,604.16,2119.68,1208.32,4259.84,1.0,0,0.0,2.0,2n-2m-12th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532453.0,2,12,100,187026,DENV_1-colombia-BVBRC_genome_sequence,371.72,400.43,772.15,123.91,133.48,257.38,128.69,3.0, sdumont6169,3860.75
74.0,1248,26,745817.0,135076.0,37164.0,1784068.0,747.52,2232.32,1617.92,4597.76,1.0,0,1.0,6.0,2n-2m-12th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532455.0,2,12,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,4660.54,5061.48,9722.02,186.42,202.46,388.88,194.44,25.0, sdumont6169,252772.52
78.0,1392,29,645031.0,135228.0,36206.0,1784068.0,747.52,2232.32,1628.16,4597.76,1.0,0,2.0,8.0,2n-2m-12th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532457.0,2,12,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5112.14,5551.38,10663.52,189.34,205.61,394.95,197.47,27.0, sdumont6169,309242.08
153.0,1344,28,645060.0,135272.0,36209.0,1784184.0,696.32,2232.32,1628.16,4597.76,1.0,0,2.0,6.0,2n-2m-12th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532459.0,2,12,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5087.89,5494.19,10582.09,195.69,211.32,407.0,203.5,26.0, sdumont6169,296298.52
78.0,1392,29,800095.0,137076.0,37872.0,1784068.0,747.52,2232.32,1628.16,4597.76,1.0,0,1.0,4.0,2n-2m-12th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532461.0,2,12,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5135.97,5556.14,10692.11,190.22,205.78,396.0,198.0,27.0, sdumont6169,310071.19
149.0,1344,28,1027765.0,145160.0,71662.0,1796160.0,747.52,2232.32,1628.16,4597.76,1.0,0,3.0,8.0,2n-2m-12th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532463.0,2,12,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5090.23,5502.02,10592.25,195.78,211.62,407.39,203.7,26.0, sdumont6169,296583.0
9.0,280,5,678819.0,136296.0,36525.0,1919220.0,604.16,2119.68,1218.56,4259.84,1.0,0,1.0,6.0,2n-2m-14th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532465.0,2,14,100,187026,DENV_1-colombia-BVBRC_genome_sequence,388.26,414.12,802.38,129.42,138.04,267.46,133.73,3.0, sdumont6169,4011.9
40.0,448,8,1095332.0,145968.0,71530.0,1931372.0,604.16,2119.68,1228.8,4259.84,1.0,0,4.0,9.0,2n-2m-14th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532467.0,2,14,100,187026,DENV_1-colombia-BVBRC_genome_sequence,853.15,913.1,1766.25,142.19,152.18,294.38,147.19,6.0, sdumont6169,14130.0
8.0,224,4,833891.0,136528.0,37744.0,1919252.0,604.16,2119.68,1218.56,4259.84,1.0,0,2.0,11.0,2n-2m-14th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532471.0,2,14,100,187026,DENV_1-colombia-BVBRC_genome_sequence,390.33,418.49,808.82,130.11,139.5,269.61,134.8,3.0, sdumont6169,3235.28
9.0,224,4,833891.0,136288.0,37723.0,1919252.0,604.16,2119.68,1208.32,4259.84,1.0,0,0.0,2.0,2n-2m-14th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532472.0,2,14,100,187026,DENV_1-colombia-BVBRC_genome_sequence,378.94,401.07,780.01,126.31,133.69,260.0,130.0,3.0, sdumont6169,3120.04
22.0,336,6,1095332.0,145844.0,71528.0,1931372.0,604.16,2119.68,1218.56,4259.84,1.0,0,5.0,12.0,2n-2m-14th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532474.0,2,14,100,187026,DENV_1-colombia-BVBRC_genome_sequence,380.19,400.5,780.69,111.49,116.41,227.9,113.95,3.5, sdumont6169,4684.14
89.0,1568,28,725757.0,137168.0,36966.0,1919228.0,747.52,2232.32,1628.16,4597.76,1.0,0,2.0,9.0,2n-2m-14th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532477.0,2,14,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5189.33,5476.69,10666.02,199.59,210.64,410.23,205.12,26.0, sdumont6169,298648.56
431.0,1960,35,1715984.0,149364.0,144653.0,1939908.0,1290.24,4392.96,1648.64,4597.76,1.0,0,11.0,14.0,2n-2m-14th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532478.0,2,14,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,7021.96,7418.58,14440.54,206.53,218.19,424.72,212.36,34.0, sdumont6169,505418.9
86.0,1624,29,833931.0,135380.0,37397.0,1919412.0,747.52,2232.32,1628.16,4597.76,2.0,0,2.0,9.0,2n-2m-14th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532480.0,2,14,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5024.42,5290.24,10314.66,186.09,195.93,382.02,191.01,27.0, sdumont6169,299125.14
95.0,1680,30,725797.0,139364.0,37549.0,1919388.0,757.76,2232.32,1648.64,4597.76,3.0,0,3.0,12.0,2n-2m-14th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532482.0,2,14,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5616.16,5926.85,11543.01,200.58,211.67,412.25,206.13,28.0, sdumont6169,346290.3
185.0,1680,30,985421.0,144228.0,71396.0,1919388.0,696.32,2232.32,1628.16,4597.76,1.0,0,3.0,7.0,2n-2m-14th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532485.0,2,14,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5447.27,5731.32,11178.59,201.75,212.27,414.02,207.01,27.0, sdumont6169,335357.7
11.0,320,5,748670.0,94556.0,26326.0,2010880.0,604.16,2119.68,1218.56,4259.84,1.0,0,1.0,6.0,2n-2m-16th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532487.0,2,16,100,187026,DENV_1-colombia-BVBRC_genome_sequence,385.36,416.01,801.37,128.45,138.67,267.12,133.56,3.0, sdumont6169,4006.85
21.0,320,5,1162919.0,146292.0,71560.0,2066564.0,604.16,2119.68,1218.56,4259.84,1.0,0,5.0,11.0,2n-2m-16th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532489.0,2,16,100,187026,DENV_1-colombia-BVBRC_genome_sequence,384.6,417.38,801.97,128.2,139.13,267.32,133.66,3.0, sdumont6169,4009.85
13.0,384,6,921856.0,136072.0,37832.0,2054408.0,604.16,2119.68,1218.56,4259.84,1.0,0,2.0,9.0,2n-2m-16th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532491.0,2,16,100,187026,DENV_1-colombia-BVBRC_genome_sequence,390.2,422.75,812.94,97.55,105.69,203.24,101.62,4.0, sdumont6169,4877.64
11.0,320,5,759681.0,134116.0,36340.0,2054408.0,604.16,2119.68,1218.56,4259.84,1.0,0,3.0,13.0,2n-2m-16th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532492.0,2,16,100,187026,DENV_1-colombia-BVBRC_genome_sequence,387.22,418.68,805.9,129.07,139.56,268.63,134.32,3.0, sdumont6169,4029.5
10.0,320,5,714720.0,140152.0,37562.0,2062824.0,593.92,2119.68,1198.08,4259.84,1.0,0,3.0,15.0,2n-2m-16th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532494.0,2,16,100,187026,DENV_1-colombia-BVBRC_genome_sequence,392.61,430.24,822.85,130.87,143.41,274.28,137.14,3.0, sdumont6169,4114.25
210.0,1792,28,1019603.0,137692.0,40807.0,2054592.0,696.32,2232.32,1628.16,4597.76,1.0,0,5.0,12.0,2n-2m-16th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532496.0,2,16,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5278.16,5662.81,10940.98,195.49,209.73,405.22,202.61,27.0, sdumont6169,306347.44
460.0,1984,31,1851235.0,149536.0,144496.0,2075132.0,1280.0,4392.96,1607.68,4597.76,1.0,0,10.0,19.0,2n-2m-16th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532498.0,2,16,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,6207.33,6701.88,12909.21,206.91,223.4,430.31,215.15,30.0, sdumont6169,400185.51
217.0,1920,30,1165071.0,147272.0,73730.0,2066568.0,747.52,2232.32,1597.44,4597.76,2.0,0,7.0,22.0,2n-2m-16th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532500.0,2,16,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5734.68,6169.52,11904.2,204.81,220.34,425.15,212.57,28.0, sdumont6169,357126.0
108.0,1920,30,924785.0,140800.0,38727.0,2282828.0,757.76,2232.32,1638.4,4597.76,25.0,0,3.0,13.0,2n-2m-16th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532502.0,2,16,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5735.41,6189.05,11924.46,204.84,221.04,425.87,212.94,28.0, sdumont6169,357733.8
107.0,1856,29,712663.0,135616.0,36390.0,2054596.0,747.52,2232.32,1628.16,4597.76,1.0,0,4.0,16.0,2n-2m-16th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532504.0,2,16,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5282.9,5732.05,11014.95,192.23,208.38,400.61,200.3,27.5, sdumont6169,319433.55000000005
13.0,432,6,902460.0,136212.0,37789.0,2189624.0,604.16,2119.68,1218.56,4259.84,1.0,0,4.0,18.0,2n-2m-18th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532506.0,2,18,100,187026,DENV_1-colombia-BVBRC_genome_sequence,398.42,425.29,823.71,116.83,123.59,240.41,120.21,3.5, sdumont6169,4942.26
25.0,360,5,1232615.0,150288.0,72700.0,2210164.0,593.92,2119.68,1208.32,4259.84,1.0,0,15.0,43.0,2n-2m-18th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532508.0,2,18,100,187026,DENV_1-colombia-BVBRC_genome_sequence,359.83,374.93,734.76,89.96,93.73,183.69,91.85,4.0, sdumont6166,3673.8
24.0,360,5,1230519.0,146004.0,71603.0,2201748.0,604.16,2119.68,1218.56,4259.84,1.0,0,5.0,17.0,2n-2m-18th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532510.0,2,18,100,187026,DENV_1-colombia-BVBRC_genome_sequence,391.27,406.56,797.83,97.82,101.64,199.46,99.73,4.0, sdumont6166,3989.15
12.0,360,5,746420.0,134084.0,36078.0,2189624.0,604.16,2119.68,1218.56,4259.84,1.0,0,4.0,18.0,2n-2m-18th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532513.0,2,18,100,187026,DENV_1-colombia-BVBRC_genome_sequence,394.11,421.11,815.22,131.37,140.37,271.74,135.87,3.0, sdumont6169,4076.1
12.0,360,5,746420.0,136316.0,36640.0,2189624.0,604.16,2119.68,1218.56,4259.84,1.0,0,4.0,16.0,2n-2m-18th-100bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532515.0,2,18,100,187026,DENV_1-colombia-BVBRC_genome_sequence,371.16,414.81,785.97,92.79,103.7,196.49,98.25,4.0, sdumont6169,3929.85
251.0,2232,31,1230507.0,147980.0,72936.0,2201724.0,757.76,2232.32,1638.4,4597.76,1.0,0,7.0,20.0,2n-2m-18th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532517.0,2,18,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5815.63,6115.25,11930.88,200.54,210.87,411.41,205.7,29.0, sdumont6169,369857.28
123.0,2160,30,748518.0,141752.0,38195.0,2198016.0,747.52,2232.32,1597.44,4597.76,1.0,0,4.0,18.0,2n-2m-18th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532519.0,2,18,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5873.05,6194.63,12067.68,209.75,221.24,430.99,215.49,28.0, sdumont6169,362030.4
122.0,2088,29,901478.0,135492.0,37461.0,2189600.0,747.52,2232.32,1648.64,4597.76,1.0,0,3.0,13.0,2n-2m-18th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532520.0,2,18,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5635.63,5958.95,11594.58,201.27,212.82,414.09,207.05,28.0, sdumont6169,336242.82
593.0,2880,40,1986377.0,151840.0,144167.0,2210288.0,1310.72,4382.72,1679.36,4597.76,1.0,0,12.0,13.0,2n-2m-18th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532523.0,2,18,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,8175.58,8627.27,16802.85,209.63,221.21,430.84,215.42,39.0, sdumont6169,672114.0
246.0,2232,31,1230507.0,149908.0,73517.0,2201724.0,757.76,2232.32,1648.64,4597.76,1.0,0,44.0,167.0,2n-2m-18th-1000bs-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu_dev,2,11532524.0,2,18,1000,187026,DENV_1-colombia-BVBRC_genome_sequence,5541.38,5859.79,11401.17,191.08,202.06,393.14,196.57,29.0, sdumont6169,353436.27
