AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Processo p/ no,Thread p/ proc.,Classe,Benchmark,Zone X,Zone Y,Iterações,Grid X,Grid Y,Grid Z,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
11464.0,11976,499,13148920.0,11952896.0,11952896.0,13148920.0,3860.48,4208.64,3860.48,4208.64,1.0,0,31.0,31.0,1n-1m-24th-Dc-sp-mz,sequana_cpu_dev,1,11463373.0,1,24,D,sp-mz,32,32,500,1632,1216,34,72269.68,18661.63,90931.32,145.41,37.55,182.96,182.96,497.0, sdumont6054,45374728.68000001
11404.0,11664,486,13131940.0,11952492.0,11952492.0,13131940.0,1095.68,4208.64,1095.68,4208.64,0.0,0,417.0,417.0,1n-1m-24th-Dc-sp-mz,sequana_cpu_dev,1,11463377.0,1,24,D,sp-mz,32,32,500,1632,1216,34,71967.55,18441.9,90409.46,148.69,38.1,186.8,186.8,484.0, sdumont6241,43938997.56
11463.0,11952,498,13148920.0,11952816.0,11952816.0,13148920.0,3850.24,4208.64,3850.24,4208.64,1.0,0,144.0,144.0,1n-1m-24th-Dc-sp-mz,sequana_cpu_dev,1,11463380.0,1,24,D,sp-mz,32,32,500,1632,1216,34,72271.94,18665.72,90937.67,145.42,37.56,182.97,182.97,497.0, sdumont6054,45286959.66
11401.0,11616,484,13131940.0,11952020.0,11952020.0,13131940.0,1095.68,4208.64,1095.68,4208.64,0.0,0,418.0,418.0,1n-1m-24th-Dc-sp-mz,sequana_cpu_dev,1,11463385.0,1,24,D,sp-mz,32,32,500,1632,1216,34,67405.53,16416.15,83821.68,139.85,34.06,173.9,173.9,482.0, sdumont6187,40569693.12
16215.0,16718,643,13136056.0,11952516.0,11952516.0,13136056.0,1177.6,4208.64,1177.6,4208.64,1.0,0,431.0,431.0,1n-1m-26th-Dc-sp-mz,sequana_cpu_dev,1,11463390.0,1,26,D,sp-mz,32,32,500,1632,1216,34,84233.85,41354.33,125588.18,131.41,64.52,195.93,195.93,641.0, sdumont6165,80753199.74
16285.0,16848,648,13136056.0,11951928.0,11951928.0,13136056.0,1177.6,4208.64,1177.6,4208.64,0.0,0,36.0,36.0,1n-1m-26th-Dc-sp-mz,sequana_cpu_dev,1,11463405.0,1,26,D,sp-mz,32,32,500,1632,1216,34,84057.82,41571.84,125629.66,129.92,64.25,194.17,194.17,647.0, sdumont6165,81408019.68
16230.0,16640,640,13136056.0,11952252.0,11952252.0,13136056.0,1177.6,4208.64,1177.6,4208.64,1.0,0,416.0,416.0,1n-1m-26th-Dc-sp-mz,sequana_cpu_dev,1,11463414.0,1,26,D,sp-mz,32,32,500,1632,1216,34,85242.4,40249.04,125491.44,133.4,62.99,196.39,196.39,639.0, sdumont6166,80314521.6
15509.0,16406,631,13136056.0,11952436.0,11952436.0,13136056.0,1157.12,4208.64,1157.12,4208.64,0.0,0,32.0,32.0,1n-1m-26th-Dc-sp-mz,sequana_cpu_dev,1,11463422.0,1,26,D,sp-mz,32,32,500,1632,1216,34,80700.5,39860.37,120560.88,128.3,63.37,191.67,191.67,629.0, sdumont6165,76073915.28
16288.0,16510,635,13136056.0,11952460.0,11952460.0,13136056.0,1177.6,4208.64,1177.6,4208.64,0.0,0,30.0,30.0,1n-1m-26th-Dc-sp-mz,sequana_cpu_dev,1,11463432.0,1,26,D,sp-mz,32,32,500,1632,1216,34,81388.93,38788.22,120177.15,128.37,61.18,189.55,189.55,634.0, sdumont6166,76312490.25
17546.0,17864,638,13140164.0,11952536.0,11952536.0,13140164.0,1177.6,4208.64,1177.6,4208.64,1.0,0,43.0,43.0,1n-1m-28th-Dc-sp-mz,sequana_cpu_dev,1,11463445.0,1,28,D,sp-mz,32,32,500,1632,1216,34,83793.96,47799.63,131593.59,131.75,75.16,206.91,206.91,636.0, sdumont6166,83956710.42
17468.0,17976,642,13140164.0,11952504.0,11952504.0,13140164.0,1177.6,4208.64,1177.6,4208.64,2.0,0,439.0,439.0,1n-1m-28th-Dc-sp-mz,sequana_cpu_dev,1,11463455.0,1,28,D,sp-mz,32,32,500,1632,1216,34,85827.83,50476.11,136303.94,134.11,78.87,212.97,212.97,640.0, sdumont6221,87507129.48
16710.0,17892,639,13140164.0,11952284.0,11952284.0,13140164.0,1249.28,4218.88,1249.28,4218.88,1.0,0,0.0,50.0,1n-1m-28th-Dc-sp-mz,sequana_cpu_dev,1,11463466.0,1,28,D,sp-mz,32,32,500,1632,1216,34,82392.3,48389.71,130782.01,132.46,77.8,210.26,210.26,622.0, sdumont6221,83569704.39
16706.0,17668,631,13140164.0,11952448.0,11952448.0,13140164.0,1157.12,4208.64,1157.12,4208.64,1.0,0,41.0,41.0,1n-1m-28th-Dc-sp-mz,sequana_cpu_dev,1,11463470.0,1,28,D,sp-mz,32,32,500,1632,1216,34,82181.59,48516.21,130697.8,130.86,77.26,208.12,208.12,628.0, sdumont6221,82470311.8
16709.0,17612,629,13140164.0,11951912.0,11951912.0,13140164.0,1157.12,4208.64,1157.12,4208.64,0.0,0,103.0,103.0,1n-1m-28th-Dc-sp-mz,sequana_cpu_dev,1,11463474.0,1,28,D,sp-mz,32,32,500,1632,1216,34,82238.84,48484.62,130723.47,130.95,77.2,208.16,208.16,628.0, sdumont6221,82225062.63
17906.0,18240,608,13144276.0,11954524.0,11954524.0,13144276.0,1157.12,4208.64,1157.12,4208.64,1.0,0,50.0,50.0,1n-1m-30th-Dc-sp-mz,sequana_cpu_dev,1,11463484.0,1,30,D,sp-mz,32,32,500,1632,1216,34,81570.49,55566.34,137136.82,134.6,91.69,226.3,226.3,606.0, sdumont6221,83379186.56
17805.0,18060,602,13144276.0,11952516.0,11952516.0,13144276.0,1157.12,4218.88,1157.12,4218.88,1.0,0,446.0,446.0,1n-1m-30th-Dc-sp-mz,sequana_cpu_dev,1,11463489.0,1,30,D,sp-mz,32,32,500,1632,1216,34,74912.54,49988.03,124900.56,124.85,83.31,208.17,208.17,600.0, sdumont6165,75190137.12
17907.0,18360,612,13144276.0,11952816.0,11952816.0,13144276.0,1157.12,4208.64,1157.12,4208.64,1.0,0,54.0,54.0,1n-1m-30th-Dc-sp-mz,sequana_cpu_dev,1,11463497.0,1,30,D,sp-mz,32,32,500,1632,1216,34,78689.56,52619.85,131309.4,129.0,86.26,215.26,215.26,610.0, sdumont6165,80361352.8
17003.0,17610,587,13144276.0,11952684.0,11952684.0,13144276.0,1146.88,4208.64,1146.88,4208.64,1.0,0,35.0,35.0,1n-1m-30th-Dc-sp-mz,sequana_cpu_dev,1,11463505.0,1,30,D,sp-mz,32,32,500,1632,1216,34,75603.57,50322.97,125926.53,129.24,86.02,215.26,215.26,585.0, sdumont6165,73918873.11
17004.0,17850,595,13144276.0,11952688.0,11952688.0,13144276.0,1146.88,4208.64,1146.88,4208.64,1.0,0,38.0,38.0,1n-1m-30th-Dc-sp-mz,sequana_cpu_dev,1,11463513.0,1,30,D,sp-mz,32,32,500,1632,1216,34,75371.52,50272.67,125644.19,126.89,84.63,211.52,211.52,594.0, sdumont6165,74758293.05
18136.0,18464,577,13148388.0,11952524.0,11952524.0,13148388.0,1146.88,4218.88,1146.88,4218.88,1.0,0,30.0,30.0,1n-1m-32th-Dc-sp-mz,sequana_cpu_dev,1,11463515.0,1,32,D,sp-mz,32,32,500,1632,1216,34,74791.67,56202.15,130993.81,130.07,97.74,227.82,227.82,575.0, sdumont6165,75583428.37
18136.0,18496,578,13148388.0,11952688.0,11952688.0,13148388.0,1146.88,4218.88,1146.88,4218.88,1.0,0,45.0,45.0,1n-1m-32th-Dc-sp-mz,sequana_cpu_dev,1,11463517.0,1,32,D,sp-mz,32,32,500,1632,1216,34,74668.1,56193.81,130861.92,129.63,97.56,227.19,227.19,576.0, sdumont6165,75638189.76
18131.0,18272,571,13148384.0,11954920.0,11954920.0,13148384.0,1208.32,4218.88,1208.32,4218.88,0.0,0,48.0,48.0,1n-1m-32th-Dc-sp-mz,sequana_cpu_dev,1,11463520.0,1,32,D,sp-mz,32,32,500,1632,1216,34,71055.66,53364.43,124420.09,124.66,93.62,218.28,218.28,570.0, sdumont6165,71043871.39
18123.0,18336,573,13148388.0,11952564.0,11952564.0,13148388.0,1146.88,4218.88,1146.88,4218.88,1.0,0,37.0,37.0,1n-1m-32th-Dc-sp-mz,sequana_cpu_dev,1,11463525.0,1,32,D,sp-mz,32,32,500,1632,1216,34,71087.33,53330.61,124417.95,124.5,93.4,217.89,217.89,571.0, sdumont6165,71291485.35
18136.0,18464,577,13148384.0,11952764.0,11952764.0,13148384.0,1146.88,4218.88,1146.88,4218.88,0.0,0,162.0,162.0,1n-1m-32th-Dc-sp-mz,sequana_cpu_dev,1,11463529.0,1,32,D,sp-mz,32,32,500,1632,1216,34,74833.09,56185.23,131018.32,130.14,97.71,227.86,227.86,575.0, sdumont6165,75597570.64
17242.0,18394,541,13152512.0,11952716.0,11952716.0,13152512.0,1116.16,4218.88,1116.16,4218.88,1.0,0,72.0,72.0,1n-1m-34th-Dc-sp-mz,sequana_cpu_dev,1,11463531.0,1,34,D,sp-mz,32,32,500,1632,1216,34,67254.97,56331.98,123586.94,124.78,104.51,229.29,229.29,539.0, sdumont6165,66860534.54
19278.0,19550,575,13152504.0,11952880.0,11952880.0,13152504.0,1146.88,4218.88,1146.88,4218.88,0.0,0,51.0,51.0,1n-1m-34th-Dc-sp-mz,sequana_cpu_dev,1,11463534.0,1,34,D,sp-mz,32,32,500,1632,1216,34,70280.57,58778.3,129058.87,122.65,102.58,225.23,225.23,573.0, sdumont6165,74208850.25
17240.0,18360,540,13152512.0,11954768.0,11954768.0,13152512.0,1116.16,4218.88,1116.16,4218.88,1.0,0,53.0,53.0,1n-1m-34th-Dc-sp-mz,sequana_cpu_dev,1,11463535.0,1,34,D,sp-mz,32,32,500,1632,1216,34,67422.52,56433.16,123855.68,125.55,105.09,230.64,230.64,537.0, sdumont6165,66882067.199999996
18253.0,18394,541,13152512.0,11952792.0,11952792.0,13152512.0,1187.84,4218.88,1187.84,4218.88,1.0,0,27.0,27.0,1n-1m-34th-Dc-sp-mz,sequana_cpu_dev,1,11463538.0,1,34,D,sp-mz,32,32,500,1632,1216,34,67194.78,56457.12,123651.89,124.67,104.74,229.41,229.41,539.0, sdumont6165,66895672.49
19274.0,19584,576,13152504.0,11952720.0,11952720.0,13152504.0,1146.88,4218.88,1146.88,4218.88,1.0,0,42.0,42.0,1n-1m-34th-Dc-sp-mz,sequana_cpu_dev,1,11463540.0,1,34,D,sp-mz,32,32,500,1632,1216,34,70287.29,58766.98,129054.27,122.45,102.38,224.83,224.83,574.0, sdumont6165,74335259.52
19329.0,19548,543,13156608.0,11952848.0,11952848.0,13156608.0,1126.4,4218.88,1126.4,4218.88,1.0,0,53.0,53.0,1n-1m-36th-Dc-sp-mz,sequana_cpu_dev,1,11463546.0,1,36,D,sp-mz,32,32,500,1632,1216,34,66630.58,59401.12,126031.7,123.16,109.8,232.96,232.96,541.0, sdumont6165,68435213.1
19334.0,19764,549,13156608.0,11952896.0,11952896.0,13156608.0,1126.4,4218.88,1126.4,4218.88,1.0,0,169.0,169.0,1n-1m-36th-Dc-sp-mz,sequana_cpu_dev,1,11463558.0,1,36,D,sp-mz,32,32,500,1632,1216,34,70018.48,62795.25,132813.74,128.0,114.8,242.8,242.8,547.0, sdumont6165,72914743.25999999
18256.0,19440,540,13156608.0,11952652.0,11952652.0,13156608.0,1116.16,4218.88,1116.16,4218.88,1.0,0,76.0,76.0,1n-1m-36th-Dc-sp-mz,sequana_cpu_dev,1,11463566.0,1,36,D,sp-mz,32,32,500,1632,1216,34,66533.11,59372.27,125905.38,123.67,110.36,234.02,234.02,538.0, sdumont6165,67988905.2
18255.0,19368,538,13156608.0,11952868.0,11952868.0,13156608.0,1116.16,4218.88,1116.16,4218.88,0.0,0,41.0,41.0,1n-1m-36th-Dc-sp-mz,sequana_cpu_dev,1,11463574.0,1,36,D,sp-mz,32,32,500,1632,1216,34,66692.97,59495.13,126188.11,124.89,111.41,236.31,236.31,534.0, sdumont6165,67889203.18
18257.0,19404,539,13156608.0,11952792.0,11952792.0,13156608.0,1116.16,4218.88,1116.16,4218.88,1.0,0,55.0,55.0,1n-1m-36th-Dc-sp-mz,sequana_cpu_dev,1,11463580.0,1,36,D,sp-mz,32,32,500,1632,1216,34,66452.95,59470.83,125923.78,123.52,110.54,234.06,234.06,538.0, sdumont6165,67872917.42
19270.0,20292,534,13160728.0,11952608.0,11952608.0,13160728.0,1116.16,4218.88,1116.16,4218.88,0.0,0,56.0,56.0,1n-1m-38th-Dc-sp-mz,sequana_cpu_dev,1,11463582.0,1,38,D,sp-mz,32,32,500,1632,1216,34,66450.31,61657.0,128107.3,126.33,117.22,243.55,243.55,526.0, sdumont6165,68409298.2
19269.0,19608,516,13160736.0,11952840.0,11952840.0,13160736.0,1116.16,4218.88,1116.16,4218.88,1.0,0,58.0,58.0,1n-1m-38th-Dc-sp-mz,sequana_cpu_dev,1,11463586.0,1,38,D,sp-mz,32,32,500,1632,1216,34,66889.23,61949.89,128839.11,130.13,120.53,250.66,250.66,514.0, sdumont6165,66480980.76
19259.0,19912,524,13160728.0,11952812.0,11952812.0,13160728.0,1116.16,4218.88,1116.16,4218.88,0.0,0,50.0,50.0,1n-1m-38th-Dc-sp-mz,sequana_cpu_dev,1,11463587.0,1,38,D,sp-mz,32,32,500,1632,1216,34,66622.79,61624.23,128247.02,127.63,118.05,245.68,245.68,522.0, sdumont6165,67201438.48
19270.0,19950,525,13160728.0,11952960.0,11952960.0,13160728.0,1116.16,4218.88,1116.16,4218.88,1.0,0,41.0,41.0,1n-1m-38th-Dc-sp-mz,sequana_cpu_dev,1,11463590.0,1,38,D,sp-mz,32,32,500,1632,1216,34,66539.49,61675.68,128215.17,127.23,117.93,245.15,245.15,523.0, sdumont6165,67312964.25
19269.0,20178,531,13160728.0,11952720.0,11952720.0,13160728.0,1116.16,4218.88,1116.16,4218.88,1.0,0,100.0,100.0,1n-1m-38th-Dc-sp-mz,sequana_cpu_dev,1,11463595.0,1,38,D,sp-mz,32,32,500,1632,1216,34,66468.99,61425.9,127894.88,125.65,116.12,241.77,241.77,529.0, sdumont6165,67912181.28
20282.0,21200,530,13164832.0,11953048.0,11953048.0,13164832.0,1116.16,4218.88,1116.16,4218.88,1.0,0,151.0,151.0,1n-1m-40th-Dc-sp-mz,sequana_cpu_dev,1,11463607.0,1,40,D,sp-mz,32,32,500,1632,1216,34,65686.51,63684.84,129371.34,124.41,120.62,245.02,245.02,528.0, sdumont6165,68566810.2
20282.0,21080,527,13164832.0,11952668.0,11952668.0,13164832.0,1116.16,4218.88,1116.16,4218.88,1.0,0,56.0,56.0,1n-1m-40th-Dc-sp-mz,sequana_cpu_dev,1,11463611.0,1,40,D,sp-mz,32,32,500,1632,1216,34,65723.17,63790.52,129513.69,125.19,121.51,246.69,246.69,525.0, sdumont6165,68253714.63
20284.0,21120,528,13164832.0,11952892.0,11952892.0,13164832.0,1116.16,4218.88,1116.16,4218.88,1.0,0,78.0,78.0,1n-1m-40th-Dc-sp-mz,sequana_cpu_dev,1,11463615.0,1,40,D,sp-mz,32,32,500,1632,1216,34,65817.97,63712.82,129530.79,125.13,121.13,246.26,246.26,526.0, sdumont6165,68392257.11999999
20105.0,21040,526,13164832.0,11952824.0,11952824.0,13164832.0,1116.16,4218.88,1116.16,4218.88,0.0,0,503.0,503.0,1n-1m-40th-Dc-sp-mz,sequana_cpu_dev,1,11463619.0,1,40,D,sp-mz,32,32,500,1632,1216,34,70619.59,56435.41,127055.0,134.77,107.7,242.47,242.47,524.0, sdumont6172,66830930.0
20181.0,20800,520,13181812.0,11953356.0,11953356.0,13181812.0,4034.56,4218.88,4034.56,4218.88,1.0,0,467.0,467.0,1n-1m-40th-Dc-sp-mz,sequana_cpu_dev,1,11463621.0,1,40,D,sp-mz,32,32,500,1632,1216,34,71817.43,65704.54,137521.97,138.38,126.6,264.97,264.97,519.0, sdumont6054,71511424.4
20038.0,20496,488,13185924.0,11953424.0,11953424.0,13185924.0,3860.48,4218.88,3860.48,4218.88,1.0,0,47.0,47.0,1n-1m-42th-Dc-sp-mz,sequana_cpu_dev,1,11463625.0,1,42,D,sp-mz,32,32,500,1632,1216,34,68436.24,64017.59,132453.82,140.82,131.72,272.54,272.54,486.0, sdumont6054,64637464.160000004
18783.0,20160,480,13168944.0,11952944.0,11952944.0,13168944.0,1075.2,4218.88,1075.2,4218.88,3.0,0,34.0,34.0,1n-1m-42th-Dc-sp-mz,sequana_cpu_dev,1,11463628.0,1,42,D,sp-mz,32,32,500,1632,1216,34,63633.69,52215.2,115848.89,133.12,109.24,242.36,242.36,478.0, sdumont6172,55607467.2
18782.0,20160,480,13168944.0,11952900.0,11952900.0,13168944.0,1075.2,4218.88,1075.2,4218.88,1.0,0,53.0,53.0,1n-1m-42th-Dc-sp-mz,sequana_cpu_dev,1,11463631.0,1,42,D,sp-mz,32,32,500,1632,1216,34,63765.07,52360.73,116125.8,133.4,109.54,242.94,242.94,478.0, sdumont6172,55740384.0
18785.0,19992,476,13168944.0,11953032.0,11953032.0,13168944.0,1075.2,4218.88,1075.2,4218.88,0.0,0,90.0,90.0,1n-1m-42th-Dc-sp-mz,sequana_cpu_dev,1,11463634.0,1,42,D,sp-mz,32,32,500,1632,1216,34,63916.38,52426.64,116343.01,134.84,110.6,245.45,245.45,474.0, sdumont6172,55379272.76
20034.0,20412,486,13185924.0,11955260.0,11955260.0,13185924.0,3860.48,4218.88,3860.48,4218.88,0.0,0,58.0,58.0,1n-1m-42th-Dc-sp-mz,sequana_cpu_dev,1,11463640.0,1,42,D,sp-mz,32,32,500,1632,1216,34,64000.49,60124.1,124124.59,132.51,124.48,256.99,256.99,483.0, sdumont6054,60324550.739999995
20993.0,21164,481,13190036.0,11953332.0,11953332.0,13190036.0,3860.48,4218.88,3860.48,4218.88,1.0,0,60.0,60.0,1n-1m-44th-Dc-sp-mz,sequana_cpu_dev,1,11463641.0,1,44,D,sp-mz,32,32,500,1632,1216,34,64221.78,61395.36,125617.14,133.8,127.91,261.7,261.7,480.0, sdumont6054,60421844.339999996
20871.0,22308,507,13173056.0,11953024.0,11953024.0,13173056.0,1095.68,4218.88,1095.68,4218.88,1.0,0,473.0,473.0,1n-1m-44th-Dc-sp-mz,sequana_cpu_dev,1,11463643.0,1,44,D,sp-mz,32,32,500,1632,1216,34,58472.76,59444.56,117917.31,121.56,123.59,245.15,245.15,481.0, sdumont6165,59784076.17
19680.0,20592,468,13173056.0,11952948.0,11952948.0,13173056.0,1075.2,4218.88,1075.2,4218.88,3.0,0,53.0,53.0,1n-1m-44th-Dc-sp-mz,sequana_cpu_dev,1,11463647.0,1,44,D,sp-mz,32,32,500,1632,1216,34,59302.13,60123.8,119425.93,127.26,129.02,256.28,256.28,466.0, sdumont6165,55891335.239999995
19675.0,20548,467,13173056.0,11952976.0,11952976.0,13173056.0,1075.2,4218.88,1075.2,4218.88,1.0,0,82.0,82.0,1n-1m-44th-Dc-sp-mz,sequana_cpu_dev,1,11463648.0,1,44,D,sp-mz,32,32,500,1632,1216,34,59182.28,60116.66,119298.94,127.0,129.01,256.01,256.01,466.0, sdumont6165,55712604.980000004
20992.0,21296,484,13173056.0,11953232.0,11953232.0,13173056.0,1095.68,4218.88,1095.68,4218.88,1.0,0,65.0,65.0,1n-1m-44th-Dc-sp-mz,sequana_cpu_dev,1,11463650.0,1,44,D,sp-mz,32,32,500,1632,1216,34,58738.86,59758.47,118497.33,121.86,123.98,245.85,245.85,482.0, sdumont6165,57352707.72
21947.0,22724,494,13177180.0,11953104.0,11953104.0,13177180.0,1095.68,4218.88,1095.68,4218.88,1.0,0,41.0,41.0,1n-1m-46th-Dc-sp-mz,sequana_cpu_dev,1,11463652.0,1,46,D,sp-mz,32,32,500,1632,1216,34,62382.88,63492.65,125875.53,126.79,129.05,255.84,255.84,492.0, sdumont6165,62182511.82
21811.0,22402,487,13177180.0,11952984.0,11952984.0,13177180.0,1095.68,4218.88,1095.68,4218.88,0.0,0,467.0,467.0,1n-1m-46th-Dc-sp-mz,sequana_cpu_dev,1,11463657.0,1,46,D,sp-mz,32,32,500,1632,1216,34,57515.53,58234.87,115750.4,118.59,120.07,238.66,238.66,485.0, sdumont6220,56370444.8
21950.0,24794,539,13177180.0,11953000.0,11953000.0,13177180.0,1208.32,4218.88,1208.32,4218.88,1.0,0,0.0,30.0,1n-1m-46th-Dc-sp-mz,sequana_cpu_dev,1,11463662.0,1,46,D,sp-mz,32,32,500,1632,1216,34,57129.41,57842.79,114972.2,112.68,114.09,226.77,226.77,507.0, sdumont6220,61970015.8
21951.0,23414,509,13177180.0,11952868.0,11952868.0,13177180.0,1095.68,4218.88,1095.68,4218.88,0.0,0,50.0,50.0,1n-1m-46th-Dc-sp-mz,sequana_cpu_dev,1,11463665.0,1,46,D,sp-mz,32,32,500,1632,1216,34,57206.58,57867.13,115073.7,112.83,114.14,226.97,226.97,507.0, sdumont6220,58572513.3
